FID,ADDRESS,CITY,STATE,ZIP,COUNTY,LATITUDE,LONGITUDE
6734,175 LANCASTER BOULEVARD,MECHANICSBURG,PA,17055,CUMBERLAND,40.211206,-76.973968
6735,16 WOODBINE LN,DANVILLE,PA,17822,MONTOUR,40.96159687,-76.57278161
6736,GIRARD AVENUE AT 8TH STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,39.97145016,-75.15017825
6737,91 HOSPITAL DRIVE,TOWANDA,PA,18848,BRADFORD,41.78405234,-76.44814893
6738,"555 NORTH DUKE STREET, PO BOX 3555",LANCASTER,PA,17604,LANCASTER,40.04729338,-76.30407927
6739,1500 LANSDOWNE AVENUE,DARBY,PA,19023,DELAWARE,39.92669978,-75.26880683
6740,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,39.912348,-75.430541
6741,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,BUCKS,40.202759,-74.923847
6742,"3401 N BROAD STREET, HOSP ADMIN SUITE D",PHILADELPHIA,PA,19140,PHILADELPHIA,40.00483486,-75.15090232
6743,401 EAST MURPHY AVENUE,CONNELLSVILLE,PA,15425,FAYETTE,40.02306,-79.586416
6744,130 SOUTH BRYN MAWR AVENUE,BRYN MAWR,PA,19010,MONTGOMERY,40.01894448,-75.32142881
6745,"414 PAOLI PIKE, PO BOX 3007",MALVERN,PA,19355,CHESTER,40.010359,-75.528553
6746,600 SOMERSET AVENUE,WINDBER,PA,15963,SOMERSET,40.242639000000004,-78.83752
6747,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,BEAVER,40.712071,-80.321961
6748,7777 STEUBENVILLE PIKE,OAKDALE,PA,15071,ALLEGHENY,40.438549,-80.2088
6749,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PHILADELPHIA,40.07172207,-74.98310895
6750,965 SHAMROCK LANE,CORRY,PA,16407,ERIE,41.93625332,-79.61297062
6751,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,MONROE,40.992799,-75.17453499999999
6752,"CEDAR CREST BLVD & I-78, PO BOX 689",ALLENTOWN,PA,18105,LEHIGH,40.56644,-75.52288100000001
6753,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,SCHUYLKILL,40.68379499,-76.18827005
6754,400 EAST MARSHAL STREET,WEST CHESTER,PA,19380,CHESTER,39.968325,-75.60090699999999
6755,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,15065,ALLEGHENY,40.61854574,-79.73619518
6756,100 SOUTH JACKSON AVENUE,PITTSBURGH,PA,15202,ALLEGHENY,40.49519826,-80.0604064
6757,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,40.044189,-75.501087
6758,1225 WARM SPRINGS AVENUE,HUNTINGDON,PA,16652,HUNTINGDON,40.494199,-78.01213
6759,801 OSTRUM STREET,BETHLEHEM,PA,18015,LEHIGH,40.609357,-75.393363
6760,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17105,CUMBERLAND,40.18332919,-77.22422121
6761,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,POTTER,41.77213292,-77.98010949
6762,4372 ROUTE 6,KANE,PA,16735,MCKEAN,41.671771,-78.81707
6763,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,40.43696252,-79.96105247
6764,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,40.007048,-79.077821
6765,215 EAST WATER STREET,MUNCY,PA,17756,LYCOMING,41.209758,-76.77534200000001
6766,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,TIOGA,41.745113,-77.300431
6767,"169 MARTIN AVENUE, PO BOX 1002",EPHRATA,PA,17522,LANCASTER,40.187234000000004,-76.182197
6768,"147 GETTYS STREET, PO BOX 3786",GETTYSBURG,PA,17325,ADAMS,39.824378,-77.234391
6769,"FOURTH & WALNUT STREETS, PO BOX 1281",LEBANON,PA,17042,LEBANON,40.336479,-76.416234
6770,631 R.B. WILSON DRIVE,HUNTINGDON,TN,38344,CARROLL,36.02316734,-88.41240859
6771,175 HOSPITAL STREET,CAMDEN,TN,38320,BENTON,36.05521682,-88.10794649
6772,2412 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,HAMILTON,35.03215742,-85.26644721
6773,1000 PHYSICIANS WAY,FRANKLIN,TN,37067,WILLIAMSON,35.91911517,-86.81923101
6774,113 CASSEL DRIVE,KINGSPORT,TN,37660,SULLIVAN,36.553564200000004,-82.5513784
6775,1755 GUNBARREL ROAD,CHATTANOOGA,TN,37421,HAMILTON,35.02255862,-85.16062411
6776,632 MORRISON SPRINGS ROAD,CHATTANOOGA,TN,37415,HAMILTON,35.1235785,-85.30202706
6777,550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,35.82517217,-84.27018079
6778,935 WAYNE RD.,SAVANNAH,TN,38372,HARDIN,35.22793112,-88.23034708
6779,200 WEST CHURCH STREET,LEXINGTON,TN,38351,HENDERSON,35.65530193,-88.39866414
6780,742 MIDDLE CREEK ROAD,SEVIERVILLE,TN,37862,SEVIER,35.85592321,-83.53521998
6781,2051 HAMILL ROAD,HIXSON,TN,37343,HAMILTON,35.12468548,-85.23808028
6782,2333 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,HAMILTON,35.03492949,-85.26748228
6783,2511 WESLEY STREET,JOHNSON CITY,TN,37601,WASHINGTON,36.35377858,-82.3717817
6784,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,35.09820503,-89.86487519
6785,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,35.20699205,-89.80058276
6786,520 WEST MAIN STREET,SMITHVILLE,TN,37166,DEKALB,35.96150829,-85.82954345
6787,2011 MURPHY AVENUE,NASHVILLE,TN,37203,DAVIDSON,36.15508556,-86.80325564
6788,324 DOOLITTLE ROAD,WOODBURY,TN,37190,CANNON,35.83271089,-86.07184284
6789,401 SEWELL ROAD,SPARTA,TN,38583,WHITE,35.94916129,-85.47723715
6790,4220 HARDING ROAD,NASHVILLE,TN,37205,DAVIDSON,36.12940197,-86.84451646
6791,"5959 PARK AVENUE, 12TH FLOOR",MEMPHIS,TN,38119,SHELBY,35.09823359,-89.86400431
6792,651 DUNLOP LANE,CLARKSVILLE,TN,37043,MONTGOMERY,36.581976399999995,-87.27047352
6793,2800 WESTSIDE DRIVE,CLEVELAND,TN,37312,BRADLEY,35.1943189,-84.88121365
6794,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,BRADLEY,35.17719817,-84.86990561
6795,435 SECOND STREET,NEWPORT,TN,37821,COCKE,35.96420392,-83.18219867
6796,313 NORTH MAIN STREET,ASHLAND CITY,TN,37015,CHEATHAM,36.27711959,-87.06559473
6797,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,36.07330617,-87.37572716
6798,500 HOSPITAL DRIVE,MADISON,TN,37115,DAVIDSON,36.254361100000004,-86.68210462
6799,391 WALLACE ROAD,NASHVILLE,TN,37211,DAVIDSON,36.07638237,-86.72189213
6800,1300 WESLEY DRIVE,MEMPHIS,TN,38116,SHELBY,35.03298287,-90.02120069
6801,7565 DANNAHER DRIVE,POWELL,TN,37849,KNOX,36.05284237,-83.99780276
6802,401 TAKOMA AVENUE,GREENEVILLE,TN,37743,GREENE,36.15129964,-82.84567491
6803,500 PARK AVENUE,LEBANON,TN,37087,WILSON,36.20329419,-86.28313467
6804,180 MT. PELIA ROAD,MARTIN,TN,38237,WEAKLEY,36.33255272,-88.86991049
6805,400 E TICKLE ST,DYERSBURG,TN,38024,DYER,36.04818558,-89.37991442
6806,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT,35.75646224,-83.95871505
6807,1282 UNION AVENUE,MEMPHIS,TN,38104,SHELBY,35.13780022,-90.0191809
6808,4100 AUSTIN PEAY,MEMPHIS,TN,38128,SHELBY,35.237201299999995,-89.89194018
6809,1901 CLINCH AVENUE,KNOXVILLE,TN,37916,KNOX,35.95703172,-83.9372099
6810,1901 SOUTH SHADY STREET,MOUNTAIN CITY,TN,37683,JOHNSON,36.45355595,-81.79768063
6811,315 OAK STREET,LIVINGSTON,TN,38570,OVERTON,36.38522911,-85.32758442
6812,1265 UNION AVENUE,MEMPHIS,TN,38104,SHELBY,35.13666855,-90.01946751
6813,908 WEST FOURTH NORTH STREET,MORRISTOWN,TN,37814,HAMBLEN,36.2129657,-83.30531638
6814,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,SHELBY,35.14180398,-90.03182883
6815,"890 MADISON AVENUE, 4TH FLOOR",MEMPHIS,TN,38103,SHELBY,35.14084268,-90.03195257
6816,"7557B DANNAHER DRIVE, SUITE 145",POWELL,TN,37849,KNOX,36.0534991,-83.99768854
6817,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,35.17588667,-86.09013143
6818,555 HARTSVILLE PIKE,GALLATIN,TN,37066,SUMNER,36.39001409,-86.43409583
6819,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,JEFFERSON,36.10663844,-83.51890941
6820,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,35.94044734,-83.94388413
6821,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON,36.15375182,-86.80900486
6822,355 NEW SHACKLE ISLAND ROAD,HENDERSONVILLE,TN,37075,SUMNER,36.32481862,-86.62223383
6823,105 RED BUD DR,PORTLAND,TN,37148,SUMNER,36.55729151,-86.51161996
6824,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,35.97503426,-86.56520216
6825,100 GREENWAY CIRCLE,ERWIN,TN,37650,UNICOI,36.13362072,-82.41305158
6826,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON,36.14083601,-86.8021667
6827,1900 NORTH 14TH STREET,PONCA CITY,OK,74601,KAY,36.72465909,-97.06835684
6828,3524 NW 56TH STREET,OKLAHOMA CITY,OK,73112,OKLAHOMA,35.52775685,-97.58061429
6829,1500 PARK CENTRAL DRIVE,HIGHLANDS RANCH,CO,80129,ADAMS,39.55249629,-105.00561840000002
6830,1002 CENTRAL BOULEVARD EAST,ANADARKO,OK,73005,CADDO,35.07050231,-98.22832530000001
6831,5401 WEST MEMORIAL RD,OKLAHOMA CITY,OK,73142,OKLAHOMA,35.61077805,-97.61509191
6832,10020 E 91ST DR,TULSA,OK,74133,TULSA,36.03061982,-95.86482254
6833,1 MI EAST HIGHWAY 270,FORT SUPPLY,OK,73841,WOODWARD,36.396473,-99.359022
6834,1201 HEALTH CENTER PARKWAY,YUKON,OK,73099,CANADIAN,35.48511351,-97.76315476
6835,5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,OKLAHOMA,35.38968219,-97.42710767
6836,"1900 GORDON COOPER DRIVE, 2ND FLOOR",SHAWNEE,OK,74801,POTTAWATOMIE,35.29726161,-96.92709569
6837,4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,35.60677594,-97.59942789
6838,501 NORTH 14TH STREET,PERRY,OK,73077,NOBLE,36.28839268,-97.29949511
6839,710 SOUTH 13TH STREET,BLACKWELL,OK,74631,KAY,36.79803793,-97.29998674
6840,3401 WEST GORE BOULEVARD,LAWTON,OK,73505,COMANCHE,34.60978544,-98.43426071
6841,1800 S RENAISSANCE BOULEVARD,EDMOND,OK,73013,OKLAHOMA,35.63507163,-97.49977105
6842,2220 WEST IOWA AVENUE,CHICKASHA,OK,73018,GRADY,35.04803417,-97.96173288
6843,111 NORTH BAILEY STREET,PRYOR,OK,74361,MAYES,36.30828875,-95.30479667
6844,4401 SOUTH WESTERN,OKLAHOMA CITY,OK,73109,OKLAHOMA,35.42134346,-97.53377249
6845,ONE WICKERSHAM DRIVE,MANGUM,OK,73554,GREER,34.89236096,-99.50111111
6846,1301 LINCOLN ROAD,IDABEL,OK,74745,MCCURTAIN,33.88282828,-94.81116176
6847,905 SOUTH MAIN STREET,SHATTUCK,OK,73858,ELLIS,36.2680035,-99.88202277
6848,901 NORTH PORTER STREET,NORMAN,OK,73070,CLEVELAND,35.23041388,-97.43929378
6849,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74464,CHEROKEE,35.91400342,-94.95028445
6850,744 WEST NINTH STREET,TULSA,OK,74127,TULSA,36.14670539,-95.99984393
6851,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,35.48077952,-97.5015588
6852,510 EAST MAIN STREET,ANTLERS,OK,74523,PUSHMATAHA,34.23123227,-95.61473884
6853,1102 WEST MACARTHUR STREET,SHAWNEE,OK,74804,POTTAWATOMIE,35.36299021,-96.93754579
6854,1000 NORTH LEE STREET,OKLAHOMA CITY,OK,73102,OKLAHOMA,35.4779097,-97.52342971
6855,3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006,WASHINGTON,36.75199363,-95.93866728
6856,3300 NW EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,35.52937914,-97.57613488
6857,"2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,36.043381700000005,-95.95353568
6858,1101 EAST 15TH STREET,PAWHUSKA,OK,74056,OSAGE,36.67350648,-96.32551274
6859,735 NORTH FOREMAN STREET,VINITA,OK,74301,CRAIG,36.6534086,-95.15629396
6860,6161 SOUTH YALE AVENUE,TULSA,OK,74136,TULSA,36.07276583,-95.91898427
6861,1923 SOUTH UTICA AVENUE,TULSA,OK,74104,TULSA,36.13420009,-95.96421969
6862,1004 E BRYAN AVE,SAPULPA,OK,74066,CREEK,35.99301234,-96.10008719
6863,1535 SLATE CREEK ROAD,GRUNDY,VA,24614,BUCHANAN,37.28527892,-82.06553917
6864,1906 BELLVIEW AVE,ROANOKE,VA,24033,ROANOKE CITY,37.25119819,-79.94254375
6865,1901 TATE SPRINGS ROAD,LYNCHBURG,VA,24501,LYNCHBURG,37.41701527,-79.17157799
6866,445 N HILLTOP,ELKHART,KS,67950,MORTON,37.00178366,-101.90533470000001
6867,2924 BROOK ROAD,RICHMOND,VA,23220,RICHMOND CITY,37.57090134,-77.45083318
6868,142 SOUTH MAIN STREET,DANVILLE,VA,24541,DANVILLE,36.57771385,-79.40545975
6869,300 PARK HILL DRIVE,FREDERICKSBURG,VA,22401,FREDERICKSBURG,38.31261222,-77.48699277
6870,2621 GROVE AVENUE,RICHMOND,VA,23220,RICHMOND CITY,37.55391298,-77.47311854
6871,333 WEST CORK STREET,WINCHESTER,VA,22601,WINCHESTER,39.18315586,-78.17239498
6872,211 SHELLWAY DRIVE,MOUNT AYR,IA,50854,RINGGOLD,40.71212018,-94.24627267
6873,1750 E. KEN PRATT BLVD,LONGMONT,CO,80504,WELD,40.16185088,-105.05837009999999
6874,300 RIDGE MEDICAL PLAZA RD,EDGEFIELD,SC,29824,EDGEFIELD,33.77900025,-81.92970697
6875,1200 MEMORIAL DRIVE,DALTON,GA,30720,WHITFIELD,34.78973493,-84.98497692
6876,6600 VAN AALST BLVD,FORT BENNING,GA,31905,CHATTAHOOCHEE,32.37180614,-84.92818509
6877,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,31.97752285,-83.78134503
6878,1120 MORNINGSIDE DRIVE,PERRY,GA,31069,HOUSTON,32.45962324,-83.71002552
6879,224 NW CRANE AVE,MADISON,FL,32340,MADISON,30.47051409,-83.41149706
6880,407 E ASH ST,PERRY,FL,32347,TAYLOR,30.12791252,-83.57804872
6881,4500 W MIDWAY RD,FORT PIERCE,FL,34981,ST. LUCIE,27.37594967,-80.37141531
6882,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,26.20705176,-80.11087020000001
6883,4800 48TH STREET,VALLEY,AL,36854,CHAMBERS,32.82459811,-85.16870267
6884,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,33.60399242,-86.30223929
6885,"1910 CHEROKEE AVENUE, SW",CULLMAN,AL,35055,CULLMAN,34.15092132,-86.84598486
6886,600 SOUTH THIRD STREET,GADSDEN,AL,35999,ETOWAH,34.00432554,-86.00342706
6887,1701 INNOVATION DRIVE,YORK,PA,17408,YORK,39.982193,-76.76904499999999
6888,245 GOVERNORS DR SE,HUNTSVILLE,AL,35801,MADISON,34.72005152,-86.5746887
6889,"812 GORMAN AVENUE, PO BOX 1484",ELKINS,WV,26241,RANDOLPH,38.92825591,-79.85480019
6890,441 LAKEVIEW AVENUE,ANAHEIM,CA,92807,ORANGE,33.85301767,-117.81773659999999
6891,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,HAMILTON,42.45294015,-93.81222429
6892,"215 W 4TH ST, STE 200",MISHAWAKA,IN,46544,ST. JOSEPH,41.65870807,-86.18197979
6893,4701 W PARK AVE,HOUMA,LA,70364,TERREBONNE,29.66480849,-90.77100602
6894,304 E 3RD STREET,WASHINGTON,KS,66968,WASHINGTON,39.81809107,-97.04584557
6895,7855 HOWELL PLACE BLVD.,BATON ROUGE,LA,70807,EAST BATON ROUGE,30.51813168,-91.15682523
6896,619 SOUTH CLARK AVENUE,LYONS,KS,67554,RICE,38.34142551,-98.21677665
6897,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,38.37854038,-97.67065027
6898,1375 E 19TH AVE,DENVER,CO,80218,DENVER,39.74587807,-104.9699243
6899,3001 HOSPITAL DRIVE,CHEVERLY,MD,20785,PRINCE GEORGE'S,38.93102538,-76.92066798
6900,927 WEST CHURCHILL STREET,STILLWATER,MN,55082,WASHINGTON,45.04705736,-92.81803553
6901,3955 156TH ST NE,MARYSVILLE,WA,98271,SNOHOMISH,48.13860418,-122.1795895
6902,510 4TH STREET SOUTH,FARGO,ND,58103,CASS,46.86919521,-96.78500526
6903,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,39.84070768,-74.92656699
6904,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,41.0393598,-82.70955952
6905,1200 W ALBANY DRIVE,BROKEN ARROW,OK,74012,TULSA,36.07734055,-95.80429569
6906,8550 HUEBNER ROAD,SAN ANTONIO,TX,78222,BEXAR,29.51629527,-98.60500128
6907,630 MEDICAL DRIVE,BOUNTIFUL,UT,84010,DAVIS,40.88594252,-111.8688203
6908,8303 DODGE ST,OMAHA,NE,68114,DOUGLAS,41.25923165,-96.04197338
6909,220 E CROFOOT ST,SHERIDAN,MT,59749,MADISON,45.45302712,-112.19199240000002
6910,1 ANNA MARSH LANE,BRATTLEBORO,VT,5302,WINDHAM,42.85917149,-72.56138763
6911,350 FISHER ROAD,BERLIN,VT,5633,WASHINGTON,44.222623999999996,-72.564716
6912,29 NW 1ST LANE,LAMAR,MO,64759,BARTON,37.50569644,-94.30084527
6913,1225 GRAHAM RD,FLORISSANT,MO,63031,ST. LOUIS,38.77998254,-90.33657815
6914,3100 OAK GROVE RD,POPLAR BLUFF,MO,63901,BUTLER,36.78691061,-90.44325189
6915,1301 FIRST STREET,KENNETT,MO,63857,DUNKLIN,36.2354033,-90.04116699
6916,10010 KENNERLY ROAD,ST. LOUIS,MO,63128,ST. LOUIS,38.5063922,-90.38067
6917,2345 DOUGHERTY FERRY ROAD,ST. LOUIS,MO,63122,ST. LOUIS,38.58433072,-90.45179232
6918,1000 E 24TH STREET 2 CENTER,KANSAS CITY,MO,64108,JACKSON,39.0842537,-94.57288161
6919,2828 NORTH NATIONAL AVENUE,SPRINGFIELD,MO,65803,GREENE,37.24856378,-93.27240188
6920,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,39.04743362,-94.59019592
6921,1000 CARONDELET DRIVE,KANSAS CITY,MO,64114,JACKSON,38.93613547,-94.60381772
6922,12380 DEPAUL DRIVE,BRIDGETON,MO,63044,ST. LOUIS,38.751768299999995,-90.43516525
6923,1027 BELLEVUE AVENUE,RICHMOND HEIGHTS,MO,63117,ST. LOUIS,38.63333088,-90.31269959999999
6924,3000 SAINT MATTHEWS RD,ORANGEBURG,SC,29118,ORANGEBURG,33.54026745,-80.83045817
6925,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON,34.0059619,-81.11419899
6926,2600 REDONDO AVENUE,LONG BEACH,CA,90806,LOS ANGELES,33.80492093,-118.1507369
6927,925 WALNUT STREET,RED BLUFF,CA,96080,TEHAMA,40.17474761,-122.2424489
6928,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,34.55381079,-112.4526176
6929,1 ST FRANCIS WAY,CRANBERRY,PA,16066,BUTLER,40.68290644,-80.09804762
6930,111 SOUTH FRONT STREET,HARRISBURG,PA,17101,DAUPHIN,40.25804782,-76.88031398
6931,4300 LONDONDERRY ROAD HARRISBURG,HARRISBURG,PA,17105,DAUPHIN,40.284255,-76.816477
6932,2301 S BROAD ST,PHILADELPHIA,PA,19148,PHILADELPHIA,39.92113587,-75.16930237
6933,1637 W CHEW ST,ALLENTOWN,PA,18102,LEHIGH,40.60213885,-75.49446471
6934,420 THOMSON CIR,ABBEVILLE,SC,29620,ABBEVILLE,34.15971957,-82.38303735
6935,302 UNIVERSITY PKWY,AIKEN,SC,29801,AIKEN,33.57119789,-81.76180298
6936,123 WG ACKER DR,PICKENS,SC,29671,PICKENS,34.87414429,-82.70715601
6937,830 S BUNCOMBE RD,GREER,SC,29650,GREENVILLE,34.92004397,-82.2442312
6938,1330 TAYLOR ST,COLUMBIA,SC,29201,RICHLAND,34.00678687,-81.03316804
6939,2935 COLONIAL DR,COLUMBIA,SC,29203,RICHLAND,34.02774805,-81.02857281
6940,900 E CHEVES ST,FLORENCE,SC,29506,FLORENCE,34.19538811,-79.75497558
6941,1795 DR FRANK GASTON BLVD,ROCK HILL,SC,29732,YORK,34.95868973,-81.05259095
6942,1 MEDICAL PARK DR,CHESTER,SC,29706,CHESTER,34.68448242,-81.18315328
6944,200 FLEETWOOD DR,EASLEY,SC,29640,PICKENS,34.840659,-82.60685299
6945,807 N MAIN ST,TRAVELERS REST,SC,29690,GREENVILLE,34.97546934,-82.45596102
6946,298 MEMORIAL DR,SENECA,SC,29672,OCONEE,34.69553069,-82.98721979
6947,1700 SKYLYN DR,SPARTANBURG,SC,29307,SPARTANBURG,34.97840817,-81.89551953
6948,1600 COMMUNITY DR,SENECA,KS,66538,NEMAHA,39.83744,-96.07813051
6949,629 SOUTH PLUMMER,CHANUTE,KS,66720,NEOSHO,37.675277,-95.47211654
6950,1025 2ND AVE S,WALLA WALLA,WA,99362,WALLA WALLA,46.05516275,-118.3291664
6951,1201 WEST 12TH AVENUE,EMPORIA,KS,66801,LYON,38.41172287,-96.19619855
6952,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,HARVEY,38.02296944,-97.33290423
6953,102 E HOLME STREET,NORTON,KS,67654,NORTON,39.83794589,-99.8881128
6954,"20375 W 151ST ST, UNIT 303",OLATHE,KS,66061,JOHNSON,38.85275152,-94.82435622
6955,500 STATE HOSPITAL DRIVE,OSAWATOMIE,KS,66064,MIAMI,38.51361554,-94.93994271
6956,5 RICHLAND MEDICAL PARK DR,COLUMBIA,SC,29203,RICHLAND,34.02860165,-81.03305417
6957,502 W 4TH AVE,TOPPENISH,WA,98948,YAKIMA,46.37084485,-120.31705749999999
6958,202 NORTH DIVISION ST,AUBURN,WA,98002,KING,47.30891355,-122.22903570000001
6959,10200 NE 132ND ST,KIRKLAND,WA,98034,KING,47.71912215,-122.20427340000002
6960,330 STILLAGUAMISH AVE S,ARLINGTON,WA,98223,SNOHOMISH,48.18891955,-122.11894579999999
6961,200 NAT WASHINGTON WAY,EPHRATA,WA,98823,GRANT,47.31449422,-119.5464277
6962,411 FORTUYN RD,GRAND COULEE,WA,99133,GRANT,47.94244952,-119.0075929
6963,628 SOUTH COWLEY,SPOKANE,WA,99202,SPOKANE,47.65024306,-117.40856129999999
6964,1012 S 3RD ST,DAYTON,WA,99328,COLUMBIA,46.31210478,-117.9702538
6965,800 WEST FIFTH AVENUE,SPOKANE,WA,99210,SPOKANE,47.65180024,-117.4234361
6966,850 MAPLE ST,MEDICAL LAKE,WA,99022,SPOKANE,47.57314563,-117.6939507
6967,14701 179TH AVE SE,MONROE,WA,98272,SNOHOMISH,47.86421992,-121.9897996
6968,12040 128TH ST NE,KIRKLAND,WA,98033,KING,47.71589109,-122.17840120000001
6969,530 BOGACHIEL WAY,FORKS,WA,98331,CLALLAM,47.94620734,-124.39258799999999
6970,66 N 6TH STREET,POMEROY,WA,99347,GARFIELD,46.47549923,-117.60294820000001
6971,915 ANDERSON DR,ABERDEEN,WA,98520,GRAYS HARBOR,46.97923558,-123.84718600000001
6972,2520 CHERRY AVE,BREMERTON,WA,98310,KITSAP,47.5831533,-122.6250459
6973,1800 NW MYHRE RD,BREMERTON,WA,98383,KITSAP,47.65554835,-122.67540590000002
6974,16251 SYLVESTER RD SW,BURIEN,WA,98166,KING,47.45743559,-122.3432122
6975,4643 WAIMEA CANYON RD,WAIMEA,HI,96796,KAUAI,21.96085624,-159.67061919999998
6976,1211 24TH ST,ANACORTES,WA,98221,SKAGIT,48.50192876,-122.6156668
6977,77 WAINWRIGHT DRIVE,WALLA WALLA,WA,99362,WALLA WALLA,46.05355341,-118.35850330000001
6978,201 16TH AVENUE EAST,SEATTLE,WA,98112,KING,47.61998188,-122.3120581
6979,10631 8TH AVE NE,SEATTLE,WA,98125,KING,47.70662682,-122.3211426
6980,603 S CHESTNUT ST,ELLENSBURG,WA,98926,KITTITAS,46.98709397,-120.5378963
6981,310 SOUTH ROOSEVELT,GOLDENDALE,WA,98620,KLICKITAT,45.82018033,-120.81110600000001
6982,10322 NE 132ND ST.,KIRKLAND,WA,98034,KING,47.71938724,-122.2021396
6983,2211 NE 139TH STREET,VANCOUVER,WA,98686,CLARK,45.72098352,-122.6482415
6984,9040 JACKSON AVE,TACOMA,WA,98431,PIERCE,47.10866978,-122.55227020000001
6985,322 BIRCH ST S,MCCLEARY,WA,98557,GRAYS HARBOR,47.05579212,-123.26028459999999
6986,311 SOUTH L STREET,TACOMA,WA,98405,PIERCE,47.25981135,-122.4528678
6987,901 MOUNTAIN VIEW DRIVE,SHELTON,WA,98584,MASON,47.22589089,-123.114415
6988,810 JASMINE ST,OMAK,WA,98841,OKANOGAN,48.39656746,-119.5465259
6989,12606 MISSION AVE E,SPOKANE,WA,99216,SPOKANE,47.67076432,-117.23547090000001
6990,2050 BARB STREET,SILVERDALE,WA,98315,KITSAP,47.69416655,-122.70533590000002
6991,3475 N. SARATOGA ST.,OAK HARBOR,WA,98278,ISLAND,48.33645899,-122.6812128
6992,714 WEST PINE ST.,NEWPORT,WA,99156,PEND OREILLE,48.1824222,-117.04919779999999
6993,203 WESTERN AVENUE,TONASKET,WA,98855,OKANOGAN,48.70700189,-119.43873119999999
6994,174 1ST AVENUE NORTH,ILWACO,WA,98624,PACIFIC,46.3114343,-124.0426308
6995,502 AMENDE DR,ODESSA,WA,99159,LINCOLN,47.33118914,-118.6825045
6996,939 CAROLINE ST,PORT ANGELES,WA,98362,CLALLAM,48.08955335,-123.1111959
6997,315 14TH AVE N,OTHELLO,WA,99344,ADAMS,46.83040883,-119.1552615
6998,600 BROADWAY,LONGVIEW,WA,98632,COWLITZ,46.13711603,-122.9244332
6999,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,WHATCOM,48.77326836,-122.4729794
7000,723 MEMORIAL ST,PROSSER,WA,99350,BENTON,46.20809196,-119.7639115
7001,5633 N. LIDGERWOOD ST,SPOKANE,WA,99207,SPOKANE,47.70975442,-117.406725
7002,982 E COLUMBIA AVE,COLVILLE,WA,99114,STEVENS,48.54067179,-117.89274850000001
7003,1321 COLBY AVE,EVERETT,WA,98206,SNOHOMISH,47.99989375,-122.2057095
