Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(35.506355545804496, -112.57357512811902)",56.344962,No,35.506355545804496,-112.57357512811902
"(39.469275970932344, -102.39071985935709)",37.640682,No,39.469275970932344,-102.39071985935709
"(45.74755752805717, -102.34776930770295)",74.508099,Yes,45.74755752805717,-102.34776930770295
"(38.38716286832199, -117.74286884051341)",79.457975,Yes,38.38716286832199,-117.74286884051341
"(46.235628003134586, -119.37558580773705)",5.485567,No,46.235628003134586,-119.37558580773705
"(39.37518297133252, -106.33454460833441)",18.674548,No,39.37518297133252,-106.33454460833441
"(45.47986247174583, -127.70253070235981)",184.065302,Yes,45.47986247174583,-127.70253070235981
"(45.02701283867635, -110.57437528357742)",38.992984,No,45.02701283867635,-110.57437528357742
"(33.93316593259865, -75.72968288949404)",80.159963,Yes,33.93316593259865,-75.72968288949404
"(30.51960181470418, -122.32513642693652)",304.452626,Yes,30.51960181470418,-122.32513642693652
"(34.73002869541553, -117.44728085100607)",16.444613,No,34.73002869541553,-117.44728085100607
"(38.95756129253418, -93.05191756565621)",12.674366,No,38.95756129253418,-93.05191756565621
"(39.301165622323765, -129.93843444809463)",320.485809,Yes,39.301165622323765,-129.93843444809463
"(36.092637748427435, -72.94497282994202)",150.071697,Yes,36.092637748427435,-72.94497282994202
"(35.727176886185646, -72.0574261465586)",200.405999,Yes,35.727176886185646,-72.0574261465586
"(31.72892215517188, -107.47036134514389)",40.565579,No,31.72892215517188,-107.47036134514389
"(45.026846274557485, -91.11303065000394)",10.774353,No,45.026846274557485,-91.11303065000394
"(31.111499570591846, -120.04135829602839)",183.297187,Yes,31.111499570591846,-120.04135829602839
"(37.87936716789787, -85.07424934847481)",22.638631,No,37.87936716789787,-85.07424934847481
"(42.327850455667004, -118.77201563934693)",90.675888,Yes,42.327850455667004,-118.77201563934693
"(46.936231988740744, -110.16695416374287)",64.214713,Yes,46.936231988740744,-110.16695416374287
"(37.43309553641592, -110.60900371985997)",59.053046,No,37.43309553641592,-110.60900371985997
"(39.96725302163203, -78.89181407957476)",10.246316,No,39.96725302163203,-78.89181407957476
"(40.4584368901335, -125.57823589556176)",76.402432,Yes,40.4584368901335,-125.57823589556176
"(39.15809246653892, -123.51079481477919)",16.545543,No,39.15809246653892,-123.51079481477919
"(35.03853441497763, -77.94177495591723)",5.17742,No,35.03853441497763,-77.94177495591723
"(34.62578787902955, -83.80097503385814)",12.228067,No,34.62578787902955,-83.80097503385814
"(43.947193794786, -116.99609211376821)",5.472288,No,43.947193794786,-116.99609211376821
"(28.90031902935985, -118.29943066864735)",266.276717,Yes,28.90031902935985,-118.29943066864735
"(41.33598725373544, -91.56320215275957)",22.431663,No,41.33598725373544,-91.56320215275957
"(34.60749069508324, -114.2044746775007)",11.634781,No,34.60749069508324,-114.2044746775007
"(37.98386274841451, -86.16915362714053)",24.459077,No,37.98386274841451,-86.16915362714053
"(41.77124850708414, -73.18002881293255)",2.809114,No,41.77124850708414,-73.18002881293255
"(39.17518221146564, -113.57291400058892)",79.087508,Yes,39.17518221146564,-113.57291400058892
"(37.470283806342565, -91.2222344328601)",42.025348,No,37.470283806342565,-91.2222344328601
"(46.97540368698735, -100.47148173501375)",18.577434,No,46.97540368698735,-100.47148173501375
"(42.244882703865045, -102.41647519826654)",68.790944,Yes,42.244882703865045,-102.41647519826654
"(41.65521322272552, -118.32225740296865)",56.444204,No,41.65521322272552,-118.32225740296865
"(38.815369391296926, -88.70683243707984)",23.015123,No,38.815369391296926,-88.70683243707984
"(46.104790531835306, -96.19042442071682)",13.160731,No,46.104790531835306,-96.19042442071682
"(46.25441517010498, -97.47921155014338)",49.922153,No,46.25441517010498,-97.47921155014338
"(44.00619477543479, -78.08172261589137)",54.600527,No,44.00619477543479,-78.08172261589137
"(27.162858757062473, -104.10733192326543)",247.493234,Yes,27.162858757062473,-104.10733192326543
"(42.889309735200015, -113.65930241136797)",18.612148,No,42.889309735200015,-113.65930241136797
"(42.39514115143237, -128.6504838852502)",224.943599,Yes,42.39514115143237,-128.6504838852502
"(37.931129663492335, -77.7118486194955)",22.9937,No,37.931129663492335,-77.7118486194955
"(45.37276154483163, -104.71079932481302)",73.395277,Yes,45.37276154483163,-104.71079932481302
"(39.084484819990585, -89.07247208671757)",21.952532,No,39.084484819990585,-89.07247208671757
"(29.644678211307184, -80.85850533956003)",22.944138,No,29.644678211307184,-80.85850533956003
"(31.847688805324015, -127.64749299012448)",459.226315,Yes,31.847688805324015,-127.64749299012448
"(28.393646656085807, -70.23257844131919)",581.420755,Yes,28.393646656085807,-70.23257844131919
"(40.724436926868755, -120.92972471677302)",25.418483,No,40.724436926868755,-120.92972471677302
"(36.92741186849265, -81.31634102055713)",10.854192,No,36.92741186849265,-81.31634102055713
"(31.587747501479438, -95.67910062151086)",10.437529,No,31.587747501479438,-95.67910062151086
"(40.05734439381846, -121.87998230848704)",19.033434,No,40.05734439381846,-121.87998230848704
"(26.729828087490556, -74.89457430525137)",318.813362,Yes,26.729828087490556,-74.89457430525137
"(45.476954941904914, -95.48081304938785)",27.871292,No,45.476954941904914,-95.48081304938785
"(45.64591765372084, -77.33800870043937)",111.374742,Yes,45.64591765372084,-77.33800870043937
"(45.307229259493226, -118.2951937423674)",34.447713,No,45.307229259493226,-118.2951937423674
"(28.845181244295325, -121.23431048960919)",354.195358,Yes,28.845181244295325,-121.23431048960919
"(42.58214346237476, -72.48102607656037)",5.751999,No,42.58214346237476,-72.48102607656037
"(27.15494616305833, -123.47275815628608)",525.201008,Yes,27.15494616305833,-123.47275815628608
"(40.26025195966848, -73.62731743214148)",19.061698,No,40.26025195966848,-73.62731743214148
"(42.163602541843986, -80.84533298900263)",19.70811,No,42.163602541843986,-80.84533298900263
"(34.023893592524416, -98.65904091875888)",11.352211,No,34.023893592524416,-98.65904091875888
"(40.04035378401502, -80.53118497838675)",8.258199,No,40.04035378401502,-80.53118497838675
"(29.968067428355795, -115.81162677863139)",194.289469,Yes,29.968067428355795,-115.81162677863139
"(26.535873020679748, -94.87606290367626)",168.24254,Yes,26.535873020679748,-94.87606290367626
"(42.790135466647925, -93.66514828322528)",32.388193,No,42.790135466647925,-93.66514828322528
"(45.23559263151649, -107.47733693716435)",38.381587,No,45.23559263151649,-107.47733693716435
"(43.01642981730111, -119.14100177600082)",115.29934,Yes,43.01642981730111,-119.14100177600082
"(38.884499912856214, -113.11123740726269)",48.234939,No,38.884499912856214,-113.11123740726269
"(26.77231906493166, -79.5382343218923)",31.912234,No,26.77231906493166,-79.5382343218923
"(39.58832074099516, -115.5945534893073)",85.522225,Yes,39.58832074099516,-115.5945534893073
"(29.96583262426877, -92.51122222254992)",13.166761,No,29.96583262426877,-92.51122222254992
"(29.910392216014117, -120.81030088558533)",277.781108,Yes,29.910392216014117,-120.81030088558533
"(33.60612068295239, -70.98392683600645)",308.72369,Yes,33.60612068295239,-70.98392683600645
"(45.00230108786329, -107.24548418391495)",18.820556,No,45.00230108786329,-107.24548418391495
"(46.72544240101949, -91.65674775189633)",21.032939,No,46.72544240101949,-91.65674775189633
"(45.56529821223689, -120.07574580800082)",29.41579,No,45.56529821223689,-120.07574580800082
"(38.27180072591894, -80.18193540947881)",35.223634,No,38.27180072591894,-80.18193540947881
"(32.45209574494672, -89.95553421799201)",11.614918,No,32.45209574494672,-89.95553421799201
"(32.72618701170683, -95.15419057706114)",20.975479,No,32.72618701170683,-95.15419057706114
"(45.40870312761177, -116.31948313344847)",35.98816,No,45.40870312761177,-116.31948313344847
"(27.737076015944922, -115.89279332111659)",343.006823,Yes,27.737076015944922,-115.89279332111659
"(29.985073440005966, -114.130224339031)",188.239973,Yes,29.985073440005966,-114.130224339031
"(33.781113621709494, -90.06515653948898)",14.315118,No,33.781113621709494,-90.06515653948898
"(44.0654836764716, -83.9074329055768)",21.628492,No,44.0654836764716,-83.9074329055768
"(32.81894685432931, -119.25244893678908)",64.382905,Yes,32.81894685432931,-119.25244893678908
"(42.82381843972216, -87.20050839899154)",30.605095,No,42.82381843972216,-87.20050839899154
"(34.8472251625611, -125.73767162630799)",245.931844,Yes,34.8472251625611,-125.73767162630799
"(28.687361308429374, -86.076691171464)",89.012909,Yes,28.687361308429374,-86.076691171464
"(39.51195916882435, -108.81126234340198)",31.961557,No,39.51195916882435,-108.81126234340198
"(41.669005106883965, -72.35324230306277)",7.360446,No,41.669005106883965,-72.35324230306277
"(26.77481249296872, -93.06223524218348)",203.663861,Yes,26.77481249296872,-93.06223524218348
"(46.297012568454406, -94.17968951908296)",4.654946,No,46.297012568454406,-94.17968951908296
"(28.54180839369352, -104.23230870863152)",181.952403,Yes,28.54180839369352,-104.23230870863152
"(46.5172754547915, -107.20727952533821)",80.357032,Yes,46.5172754547915,-107.20727952533821
"(28.613029257344888, -106.88119288284074)",217.823177,Yes,28.613029257344888,-106.88119288284074
"(36.67690524777185, -125.64013013231599)",182.679957,Yes,36.67690524777185,-125.64013013231599
"(34.04013701092448, -87.31395134442586)",14.323942,No,34.04013701092448,-87.31395134442586
"(37.063973993555294, -128.02798959250407)",281.945437,Yes,37.063973993555294,-128.02798959250407
"(27.739945067615544, -76.81222328389751)",209.630554,Yes,27.739945067615544,-76.81222328389751
"(46.36022351995409, -112.20581759299773)",18.302173,No,46.36022351995409,-112.20581759299773
"(33.03926983796657, -99.58414342279764)",13.883377,No,33.03926983796657,-99.58414342279764
"(34.276986377026034, -116.02842075353638)",17.30987,No,34.276986377026034,-116.02842075353638
"(46.82228512882044, -126.11119796997433)",107.735907,Yes,46.82228512882044,-126.11119796997433
"(30.347713803396324, -92.83058325813323)",10.090303,No,30.347713803396324,-92.83058325813323
"(44.989145903666916, -112.01885419740374)",39.781913,No,44.989145903666916,-112.01885419740374
"(27.327494550117425, -99.26624456952008)",19.226748,No,27.327494550117425,-99.26624456952008
"(46.40693932148129, -107.29441505906149)",72.45098,Yes,46.40693932148129,-107.29441505906149
"(31.169467508711598, -88.37310231930226)",21.503674,No,31.169467508711598,-88.37310231930226
"(33.62306065145064, -94.91319029241961)",18.842434,No,33.62306065145064,-94.91319029241961
"(46.72667037793887, -97.2529606652956)",19.680779,No,46.72667037793887,-97.2529606652956
"(30.750047928706284, -113.61731484959991)",146.034715,Yes,30.750047928706284,-113.61731484959991
"(37.80175490892448, -96.42538697052326)",23.747921,No,37.80175490892448,-96.42538697052326
"(38.809496526935334, -107.89753736180744)",9.217413,No,38.809496526935334,-107.89753736180744
"(35.91628603101396, -97.02933745940155)",13.939215,No,35.91628603101396,-97.02933745940155
"(36.2148695565139, -108.08180173764)",35.737471,No,36.2148695565139,-108.08180173764
"(31.229771839802712, -81.80538660816516)",19.383028,No,31.229771839802712,-81.80538660816516
"(26.929433217774008, -84.6266837945061)",129.042005,Yes,26.929433217774008,-84.6266837945061
"(34.69062107072881, -93.7185797631704)",26.127799,No,34.69062107072881,-93.7185797631704
"(45.827957417032835, -122.22251584481188)",21.860942,No,45.827957417032835,-122.22251584481188
"(46.12712878717048, -121.24251294133217)",37.474431,No,46.12712878717048,-121.24251294133217
"(36.99433872783672, -101.41006497756061)",21.235798,No,36.99433872783672,-101.41006497756061
"(33.197984194305974, -129.79658349323373)",504.561573,Yes,33.197984194305974,-129.79658349323373
"(44.03604750946168, -73.3629808257866)",31.759971,No,44.03604750946168,-73.3629808257866
"(31.16671585091626, -102.92215616376623)",18.173394,No,31.16671585091626,-102.92215616376623
"(31.856327181418717, -102.8671925755775)",29.038157,No,31.856327181418717,-102.8671925755775
"(38.98105816618961, -80.28902220626556)",11.854375,No,38.98105816618961,-80.28902220626556
"(31.60829966413699, -113.85437713200707)",87.045817,Yes,31.60829966413699,-113.85437713200707
"(40.115207029237446, -90.19344320268647)",25.714549,No,40.115207029237446,-90.19344320268647
"(30.399467849357283, -101.53679494295774)",41.804865,No,30.399467849357283,-101.53679494295774
"(31.713660327077356, -104.46910150131922)",51.727049,No,31.713660327077356,-104.46910150131922
"(27.18715124726509, -73.20498653230248)",423.579892,Yes,27.18715124726509,-73.20498653230248
"(44.99454802730496, -111.89599464333773)",34.397236,No,44.99454802730496,-111.89599464333773
"(36.2416219016168, -86.15463148303047)",7.650071,No,36.2416219016168,-86.15463148303047
"(35.07844711197769, -101.19497720441552)",36.456018,No,35.07844711197769,-101.19497720441552
"(27.674777822733915, -82.30472429337406)",4.57755,No,27.674777822733915,-82.30472429337406
"(40.064786585707346, -111.64100562616268)",4.140372,No,40.064786585707346,-111.64100562616268
"(31.40129134382895, -72.62253922443817)",331.602913,Yes,31.40129134382895,-72.62253922443817
"(28.569959434539488, -117.6973450874635)",281.301677,Yes,28.569959434539488,-117.6973450874635
"(27.933358820474034, -82.33105117671136)",2.644599,No,27.933358820474034,-82.33105117671136
"(35.312606120248724, -76.25110071530331)",46.517275,No,35.312606120248724,-76.25110071530331
"(30.072778538842304, -88.85461523017682)",22.359205,No,30.072778538842304,-88.85461523017682
"(38.301967842774744, -87.28999133638231)",20.001322,No,38.301967842774744,-87.28999133638231
"(35.774746146559266, -103.18997281672016)",42.061716,No,35.774746146559266,-103.18997281672016
"(32.638174187875165, -128.30905014204552)",454.412179,Yes,32.638174187875165,-128.30905014204552
"(45.98780801915834, -88.12805792310292)",12.933161,No,45.98780801915834,-88.12805792310292
"(30.80984542340478, -122.28048440354529)",284.840082,Yes,30.80984542340478,-122.28048440354529
"(45.07911965068327, -86.57896455169505)",41.606347,No,45.07911965068327,-86.57896455169505
"(45.57126456615005, -93.98962727532665)",8.707583,No,45.57126456615005,-93.98962727532665
"(29.05244574092946, -128.64354070815463)",616.671252,Yes,29.05244574092946,-128.64354070815463
"(32.18143523490576, -108.27048034567315)",29.945888,No,32.18143523490576,-108.27048034567315
"(30.320202386663546, -95.39823396226501)",4.833621,No,30.320202386663546,-95.39823396226501
"(46.12024544653241, -87.36327574833703)",29.091418,No,46.12024544653241,-87.36327574833703
"(37.87583215532351, -93.17846835000091)",21.698684,No,37.87583215532351,-93.17846835000091
"(32.41468707243001, -96.87853900427805)",1.479312,No,32.41468707243001,-96.87853900427805
"(32.71312640009007, -105.21740740241975)",44.205635,No,32.71312640009007,-105.21740740241975
"(29.804665926463365, -100.4119402895927)",41.393203,No,29.804665926463365,-100.4119402895927
"(45.11815947096267, -125.75827843237536)",86.780321,Yes,45.11815947096267,-125.75827843237536
"(33.19175319917244, -91.47018801359118)",22.865609,No,33.19175319917244,-91.47018801359118
"(40.96518394010925, -78.53849041613175)",6.593587,No,40.96518394010925,-78.53849041613175
"(42.21181637987605, -107.35461301584935)",69.130412,Yes,42.21181637987605,-107.35461301584935
"(31.209976633699778, -107.37139370747511)",64.342859,Yes,31.209976633699778,-107.37139370747511
"(30.96011170841768, -92.58096435782352)",10.595022,No,30.96011170841768,-92.58096435782352
"(35.084483136188545, -126.18785892270705)",261.147756,Yes,35.084483136188545,-126.18785892270705
"(45.021469214356614, -109.26002361411292)",64.281122,Yes,45.021469214356614,-109.26002361411292
"(35.993670152639936, -85.15701637357918)",8.323836,No,35.993670152639936,-85.15701637357918
