NAME,ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,GEOLOCATION
PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,33.452147106,-84.50798999199999,"(33.452147106, -84.50798999199999)"
RIVERWOODS BEHAVIORAL HEALTH SYSTEM,223 MEDICAL CENTER DRIVE,RIVERDALE,GA,30274,33.582212956999996,-84.390716705,"(33.582212956999996, -84.390716705)"
WESLEY WOODS GERIATRIC HOSPITAL,"1821 CLIFTON ROAD, NE",ATLANTA,GA,30329,33.804878451,-84.33140996299991,"(33.804878451, -84.33140996299991)"
AURORA ST LUKES MED CTR SOUTH SHORE,5900 S LAKE DR,CUDAHY,WI,53110,42.936339069,-87.851172775,"(42.936339069, -87.851172775)"
AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,42.989626226999995,-87.950210774,"(42.989626226999995, -87.950210774)"
AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,43.001425045000104,-88.02347389100001,"(43.001425045000104, -88.02347389100001)"
BALDWIN AREA MED CTR,730 10TH AVE,BALDWIN,WI,54002,44.970893898,-92.37410374699991,"(44.970893898, -92.37410374699991)"
BELLIN HEALTH OCONTO HOSPITAL,"820 ARBUTUS AVE, PO BOX 357",OCONTO,WI,54153,44.8963803340001,-87.86555418299999,"(44.8963803340001, -87.86555418299999)"
OCHSNER MEDICAL CENTER,1516 JEFFERSON HIGHWAY,NEW ORLEANS,LA,70121,29.961401751999997,-90.145550567,"(29.961401751999997, -90.145550567)"
ST. JUDE MEDICAL CENTER,101 EAST VALENCIA MESA DRIVE,FULLERTON,CA,92835,33.893548348,-117.927462694,"(33.893548348, -117.927462694)"
AUGUSTA MEDICAL CENTER,78 MEDICAL CENTER DRIVE,FISHERSVILLE,VA,22939,38.0945244050001,-78.986837327,"(38.0945244050001, -78.986837327)"
THEDA CLARK MED CTR,130 2ND ST WEST PAVILION,NEENAH,WI,54956,44.1874895560001,-88.453384929,"(44.1874895560001, -88.453384929)"
ADVENTIST HEALTH SONORA REGIONAL MEDICAL CENTER D/P SNF (UNIT 6 AND 7),179 S. FAIRVIEW LANE,SONORA,CA,95370,37.9796673370001,-120.390795557,"(37.9796673370001, -120.390795557)"
SANTA BARBARA COTTAGE HOSPITAL,400 W. PUEBLO STREET,SANTA BARBARA,CA,93102,34.429466689,-119.723809039,"(34.429466689, -119.723809039)"
SCOTTSDALE HEALTHCARE THOMPSON PEAK,7400 E. THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,33.67112932,-111.922322403,"(33.67112932, -111.922322403)"
STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,41.794628632000105,-85.40756479699999,"(41.794628632000105, -85.40756479699999)"
SPECTRUM HEALTH PENNOCK HOSPITAL,1009 W GREEN ST,HASTINGS,MI,49058,42.6447739010001,-85.30282524099991,"(42.6447739010001, -85.30282524099991)"
MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,43.588216427000106,-83.868396154,"(43.588216427000106, -83.868396154)"
FOREST HEALTH MEDICAL CENTER,135 S PROSPECT ST,YPSILANTI,MI,48198,42.237571063000104,-83.600647596,"(42.237571063000104, -83.600647596)"
MARY FREE BED HOSPITAL & REHABILITATION CENTER,235 WEALTHY SE,GRAND RAPIDS,MI,49503,42.956973878,-85.662746247,"(42.956973878, -85.662746247)"
ASPIRUS KEWEENAW HOSPITAL,205 OSCEOLA,LAURIUM,MI,49913,47.238783173000094,-88.443500848,"(47.238783173000094, -88.443500848)"
DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,45.809878058,-88.044451237,"(45.809878058, -88.044451237)"
"ASPIRUS ONTONAGON HOSPITAL, INC",601 S SEVENTH ST,ONTONAGON,MI,49953,46.865595361000004,-89.3016584599999,"(46.865595361000004, -89.3016584599999)"
OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,GAYLORD,MI,49735,45.035327075000104,-84.67491760199991,"(45.035327075000104, -84.67491760199991)"
ST MARY'S OF MICHIGAN-TOWNE CTR,4599 TOWNE CENTRE RD,SAGINAW,MI,48604,43.473972276000005,-83.96493168599991,"(43.473972276000005, -83.96493168599991)"
MAYO CLINIC HEALTH SYS AUSTIN,1000 FIRST DRIVE NORTHWEST,AUSTIN,MN,55912,43.6744847590001,-92.977649755,"(43.6744847590001, -92.977649755)"
MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,MO,64804,37.036513395,-94.50970927600001,"(37.036513395, -94.50970927600001)"
COX MEDICAL CENTERS SOUTH HOSPITAL,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,37.1449462520001,-93.27967732,"(37.1449462520001, -93.27967732)"
COX MEDICAL CENTERS NORTH HOSPITAL,1423 NORTH JEFFERSON STREET,SPRINGFIELD,MO,65802,37.224782487,-93.2899637789999,"(37.224782487, -93.2899637789999)"
CAMERON REGIONAL MEDICAL CENTER,1600 EAST EVERGREEN ST,CAMERON,MO,64429,39.7304349510001,-94.2180560309999,"(39.7304349510001, -94.2180560309999)"
CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,39.049544804,-94.34890382200001,"(39.049544804, -94.34890382200001)"
RESEARCH MEDICAL CENTER,2316 EAST MEYER BOULEVARD,KANSAS CITY,MO,64132,39.008899844,-94.5581250879999,"(39.008899844, -94.5581250879999)"
TRUMAN MEDICAL CENTER - LAKEWOOD,7900 LEE'S SUMM IT ROAD,KANSAS CITY,MO,64139,38.975391868,-94.39435345,"(38.975391868, -94.39435345)"
NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH STREET,NEVADA,MO,64772,37.831184524,-94.36048553200001,"(37.831184524, -94.36048553200001)"
BATES COUNTY MEMORIAL HOSPITAL,615 WEST NURSERY STREET,BUTLER,MO,64730,38.249028437,-94.342885883,"(38.249028437, -94.342885883)"
BELTON REGIONAL MEDICAL CENTER,17065 S. 71 HIGHWAY,BELTON,MO,64012,38.815813023000004,-94.50300191299999,"(38.815813023000004, -94.50300191299999)"
FREEMAN HOSPITAL EAST,932 EAST 34TH STREET,JOPLIN,MO,64804,37.0507526270001,-94.507006825,"(37.0507526270001, -94.507006825)"
FREEMAN HOSPITAL WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,37.0527312830001,-94.52679808799999,"(37.0527312830001, -94.52679808799999)"
ST. LUKE'S HOSPITAL,232 SOUTH WOODS MILL ROAD,CHESTERFIELD,MO,63017,38.6512908130001,-90.503223535,"(38.6512908130001, -90.503223535)"
BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,MO,63141,38.6762228900001,-90.467997971,"(38.6762228900001, -90.467997971)"
CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,ST. LOUIS,MO,63136,38.7765816890001,-90.240358059,"(38.7765816890001, -90.240358059)"
SOUTHEASTHEALTH CENTER OF RIPLEY COUNTY,109 PLUM STREET,DONIPHAN,MO,63935,36.621297375,-90.82581957199992,"(36.621297375, -90.82581957199992)"
SSM ST. JOSEPH HEALTH CENTER,300 1ST CAPITOL DRIVE,ST. CHARLES,MO,63301,38.78090867,-90.4846205439999,"(38.78090867, -90.4846205439999)"
SSM ST. JOSEPH HEALTH CENTER-WENTZVILLE,500 MEDICAL DRIVE,WENTZVILLE,MO,63385,38.822150406999995,-90.88072100299999,"(38.822150406999995, -90.88072100299999)"
SSM ST. JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE ST. LOUIS,MO,63367,38.802796668,-90.77574674899991,"(38.802796668, -90.77574674899991)"
BARNES-JEWISH ST. PETERS HOSPITAL,10 HOSPITAL DRIVE,ST. PETERS,MO,63376,38.793605051,-90.57961531299999,"(38.793605051, -90.57961531299999)"
FITZGIBBON HOSPITAL,2305 SOUTH 65 HIGHWAY,MARSHALL,MO,65340,39.0914981720001,-93.21315913299999,"(39.0914981720001, -93.21315913299999)"
MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,WASHINGTON,MO,63090,38.5525900860001,-91.002134725,"(38.5525900860001, -91.002134725)"
PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 WEST TENTH STREET,ROLLA,MO,65401,37.952489533000104,-91.78598298600001,"(37.952489533000104, -91.78598298600001)"
SAINT FRANCIS MEDICAL CENTER,211 SAINT FRANCIS DRIVE,CAPE GIRARDEAU,MO,63703,37.3035819400001,-89.571144976,"(37.3035819400001, -89.571144976)"
TEXAS COUNTY MEMORIAL HOSPITAL,1333 S. SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,37.316121685,-91.961168535,"(37.316121685, -91.961168535)"
KINDRED HOSPITAL ST LOUIS SOUTH,10018 KENNERLY ROAD,ST. LOUIS,MO,63128,38.5074234100001,-90.380018547,"(38.5074234100001, -90.380018547)"
MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,MS,39730,33.8201824110001,-88.54024448,"(33.8201824110001, -88.54024448)"
NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,35.406444182,-80.860260895,"(35.406444182, -80.860260895)"
NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TOWNSHIP PARKWAY,MATTHEWS,NC,28106,35.119984808000005,-80.714078413,"(35.119984808000005, -80.714078413)"
NOVANT HOSPITAL CHARLOTTE ORTHOPEDIC HOSPITAL,1901 RANDOLPH RD,CHARLOTTE,NC,28207,35.210797600999996,-80.823521516,"(35.210797600999996, -80.823521516)"
NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,35.681269842000106,-80.470707938,"(35.681269842000106, -80.470707938)"
CAPE FEAR VALLEY - BLADEN COUNTY HOSPITAL,501 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,34.622433926,-78.608004487,"(34.622433926, -78.608004487)"
SENTARA ALBEMARLE MEDICAL CENTER,1144 NORTH ROAD STREET,ELIZABETH CITY,NC,27906,36.323596314,-76.2179333289999,"(36.323596314, -76.2179333289999)"
ALLIANCE HEALTH SYSTEM,5000 HIGHWAY 39 NORTH,MERIDIAN,MS,39303,32.409301676,-88.67599656799999,"(32.409301676, -88.67599656799999)"
MERIT HEALTH RANKIN,350 CROSSGATES BOULEVARD,BRANDON,MS,39042,32.2866429870001,-90.03474780499991,"(32.2866429870001, -90.03474780499991)"
MS STATE HOSPITAL,3550 HIGHWAY 468 WEST,WHITFIELD,MS,39193,32.2428057400001,-90.070245357,"(32.2428057400001, -90.070245357)"
CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 WEST KING STREET,KINGS MOUNTAIN,NC,28086,35.2415605350001,-81.357057955,"(35.2415605350001, -81.357057955)"
VIDANT DUPLIN HOSPITAL,401 NORTH MAIN ST,KENANSVILLE,NC,28349,34.965279679,-77.961913309,"(34.965279679, -77.961913309)"
NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 SOUTH HAWTHORNE RD,WINSTON-SALEM,NC,27103,36.0758375710001,-80.29676077499991,"(36.0758375710001, -80.29676077499991)"
JOHNSTON MEDICAL CENTER - SMITHFIELD,509 N. BRIGHT LEAF BLVD.,SMITHFIELD,NC,27577,35.514414576,-78.33498077899999,"(35.514414576, -78.33498077899999)"
MISSION HOSPITAL MCDOWELL,430 RANKIN DRIVE,MARION,NC,28752,35.66339557,-82.02847627999991,"(35.66339557, -82.02847627999991)"
MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,HENDERSONVILLE,NC,28791,35.320314362,-82.46708041800001,"(35.320314362, -82.46708041800001)"
HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,35.5253812770001,-82.9425088839999,"(35.5253812770001, -82.9425088839999)"
OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD,SCOTLAND NECK,NC,27874,36.1291421440001,-77.429718658,"(36.1291421440001, -77.429718658)"
DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSVILLE ROAD,STATESVILLE,NC,28687,35.8184286740001,-80.828714738,"(35.8184286740001, -80.828714738)"
"IREDELL MEMORIAL HOSPITAL, INCORPORATED",557 BROOKDALE DRIVE,STATESVILLE,NC,28677,35.799261529,-80.8780683369999,"(35.799261529, -80.8780683369999)"
VIDANT ROANOKE-CHOWAN HOSPITAL,500 SOUTH ACADEMY STREET,AHOSKIE,NC,27910,36.2854313030001,-76.9952349819999,"(36.2854313030001, -76.9952349819999)"
HIGH POINT REGIONAL HEALTH SYSTEM,601 NORTH ELM STREET,HIGH POINT,NC,27261,35.962823799,-80.01339431699991,"(35.962823799, -80.01339431699991)"
PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,36.4084534690001,-78.984895239,"(36.4084534690001, -78.984895239)"
"CHATHAM HOSPITAL, INC.",475 PROGRESS BOULEVARD,SILER CITY,NC,27344,35.722954498,-79.420855358,"(35.722954498, -79.420855358)"
ERLANGER MURPHY MEDICAL CENTER,3990 EAST US HWY 64,MURPHY,NC,28906,35.072712896,-83.966662408,"(35.072712896, -83.966662408)"
SOUTHEASTERN REGIONAL MEDICAL CENTER,300 WEST 27TH ST,LUMBERTON,NC,28359,34.636910793,-79.01212953299991,"(34.636910793, -79.01212953299991)"
"CHARLES A. CANNON, JR. MEMORIAL HOSPITAL",434 HOSPITAL DRIVE,LINVILLE,NC,28646,36.0603179240001,-81.88935711499991,"(36.0603179240001, -81.88935711499991)"
J. ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,SOUTHPORT,NC,28461,33.92966195,-78.0215903119999,"(33.92966195, -78.0215903119999)"
CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,2201 SOUTH STERLING ST,MORGANTON,NC,28655,35.726391173,-81.654492279,"(35.726391173, -81.654492279)"
CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE,FAYETTEVILLE,NC,28302,35.0318387250001,-78.9330536849999,"(35.0318387250001, -78.9330536849999)"
ATRIUM HEALTH- ANSON,2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170,34.977721882,-80.11008562099991,"(34.977721882, -80.11008562099991)"
FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,6408 FAYETTEVILLE ROAD,RAEFORD,NC,28376,35.02100061,-79.149218661,"(35.02100061, -79.149218661)"
SELECT SPECIALTY HOSPITAL - GREENSBORO,1200 NORTH ELM STREET,GREENSBORO,NC,27401,36.091017988000004,-79.78604811299991,"(36.091017988000004, -79.78604811299991)"
ADVENTHEALTH ORLANDO,601 E ROLLINS ST,ORLANDO,FL,32803,28.574414350999998,-81.369996427,"(28.574414350999998, -81.369996427)"
ADVENTHEALTH EAST ORLANDO,7727 LAKE UNDERHILL RD,ORLANDO,FL,32822,28.539980254000103,-81.281540116,"(28.539980254000103, -81.281540116)"
HEALTH CENTRAL,10000 W COLONIAL DR,OCOEE,FL,34761,28.549662416,-81.5276599279999,"(28.549662416, -81.5276599279999)"
ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH ST,SAINT CLOUD,FL,34769,28.24362232,-81.30280672399991,"(28.24362232, -81.30280672399991)"
BETHESDA HOSPITAL EAST,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,26.5050572330001,-80.070563971,"(26.5050572330001, -80.070563971)"
GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,26.7254617310001,-80.0518812669999,"(26.7254617310001, -80.0518812669999)"
JFK MEDICAL CENTER NORTH CAMPUS,2201 45TH ST,WEST PALM BEACH,FL,33407,26.761323589,-80.08787269300001,"(26.761323589, -80.08787269300001)"
ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,26.755871143,-80.06246203099991,"(26.755871143, -80.06246203099991)"
WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,26.3561962630001,-80.199188577,"(26.3561962630001, -80.199188577)"
ADVENTHEALTH NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,28.132933815999998,-82.75778618,"(28.132933815999998, -82.75778618)"
MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,27.952816746999996,-82.80369683800001,"(27.952816746999996, -82.80369683800001)"
ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,27.8054392110001,-82.727538744,"(27.8054392110001, -82.727538744)"
ADVENTHEALTH SEBRING,4200 SUN N LAKE BLVD,SEBRING,FL,33872,27.539751274,-81.50920998399991,"(27.539751274, -81.50920998399991)"
ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,28.0710959690001,-82.4240611769999,"(28.0710959690001, -82.4240611769999)"
SHRINERS HOSPITALS FOR CHILDREN - TAMPA,12502 USF PINE DR,TAMPA,FL,33612,28.0615605200001,-82.42284161,"(28.0615605200001, -82.42284161)"
SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,28.015678848000103,-82.138929363,"(28.015678848000103, -82.138929363)"
ST JOSEPH'S HOSPITAL NORTH,4211 VAN DYKE RD,LUTZ,FL,33558,28.1295801160001,-82.509675586,"(28.1295801160001, -82.509675586)"
RECEPTION AND MEDICAL CENTER HOSPITAL,7765 S COUNTY RD 231,LAKE BUTLER,FL,32054,29.988435252,-82.357635252,"(29.988435252, -82.357635252)"
DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233,27.3019576310001,-82.453350609,"(27.3019576310001, -82.453350609)"
CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,26.639205177000104,-81.942022498,"(26.639205177000104, -81.942022498)"
ADVENTHEALTH DELAND,701 W PLYMOUTH AVE,DELAND,FL,32721,29.04365274,-81.3173440369999,"(29.04365274, -81.3173440369999)"
LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,27.8961999320001,-81.5652762679999,"(27.8961999320001, -81.5652762679999)"
CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CSWY,COCOA BEACH,FL,32931,28.3601248030001,-80.62298516999991,"(28.3601248030001, -80.62298516999991)"
ROCKLEDGE REGIONAL MEDICAL CENTER,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,28.334993796,-80.72282544099991,"(28.334993796, -80.72282544099991)"
HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,26.186461071999997,-80.11993790299991,"(26.186461071999997, -80.11993790299991)"
MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,25.990868152000104,-80.37275117899999,"(25.990868152000104, -80.37275117899999)"
DEPOO HOSPITAL,1200 KENNEDY DR,KEY WEST,FL,33040,24.5641986040001,-81.767407002,"(24.5641986040001, -81.767407002)"
PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,26.1264094490001,-80.205267662,"(26.1264094490001, -80.205267662)"
UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,26.212150328000103,-80.254154295,"(26.212150328000103, -80.254154295)"
MARINERS HOSPITAL,91500 OVERSEAS HWY,TAVERNIER,FL,33070,25.006156544000103,-80.52230507899999,"(25.006156544000103, -80.52230507899999)"
NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,FL,33150,25.859785949000102,-80.214704105,"(25.859785949000102, -80.214704105)"
SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,MIAMI,FL,33143,25.702107773,-80.294273177,"(25.702107773, -80.294273177)"
WEST MARION COMMUNITY HOSPITAL,4600 SW 46TH CT,OCALA,FL,34474,29.1411010300001,-82.200081117,"(29.1411010300001, -82.200081117)"
ST JOSEPH HOSPITAL MILFORD MED CTR,442 NASHUA ROAD,MILFORD,NH,3055,42.829012903,-71.6337901749999,"(42.829012903, -71.6337901749999)"
ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,34.8041639300001,-86.978407208,"(34.8041639300001, -86.978407208)"
SELECT SPECIALTY HOSPITAL,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35259,33.463730942,-86.77625338899999,"(33.463730942, -86.77625338899999)"
SELECT SPECIALTY HOSPITAL-BIRMINGHAM,800 MONTCLAIR ROAD,BIRMINGHAM,AL,35213,33.464103937000104,-86.777332621,"(33.464103937000104, -86.777332621)"
UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,33.505603291999996,-86.80203539699991,"(33.505603291999996, -86.80203539699991)"
D. W. MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36427,31.127033909,-87.0734993039999,"(31.127033909, -87.0734993039999)"
J. PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,31.9975251480001,-87.300257836,"(31.9975251480001, -87.300257836)"
BRYAN W. WHITFIELD MEMORIAL HOSPITAL,"105 U.S. HIGHWAY 80, EAST",DEMOPOLIS,AL,36732,32.504788530999996,-87.8363988,"(32.504788530999996, -87.8363988)"
MEDICAL CENTER ENTERPRISE,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330,31.318772396,-85.855369739,"(31.318772396, -85.855369739)"
EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,31.430798572000104,-86.940483587,"(31.430798572000104, -86.940483587)"
FAYETTE MEDICAL CENTER,"1653 TEMPLE AVENUE, NORTH",FAYETTE,AL,35555,33.70817814,-87.82468898199991,"(33.70817814, -87.82468898199991)"
O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,39.327952657,-82.11543397799991,"(39.327952657, -82.11543397799991)"
CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DRIVE,HUNTSVILLE,AL,35801,34.693611397,-86.572171543,"(34.693611397, -86.572171543)"
MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,39.512596159000104,-84.74153696,"(39.512596159000104, -84.74153696)"
RMC JACKSONVILLE,1701 SOUTH PELHAM ROAD,JACKSONVILLE,AL,36265,33.784932246,-85.76355079,"(33.784932246, -85.76355079)"
WALKER BAPTIST MEDICAL CENTER,"3400 HIGHWAY 78, EAST",JASPER,AL,35502,33.842728904000104,-87.235999582,"(33.842728904000104, -87.235999582)"
JACKSON HOSPITAL AND CLINIC,1725 PINE STREET,MONTGOMERY,AL,36106,32.3669529960001,-86.28538554499991,"(32.3669529960001, -86.28538554499991)"
LAWRENCE MEDICAL CENTER,202 HOSPITAL ST,MOULTON,AL,35650,34.483414651,-87.285310435,"(34.483414651, -87.285310435)"
COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,COSHOCTON,OH,43812,40.2708463820001,-81.847763668,"(40.2708463820001, -81.847763668)"
NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,33.23398145,-87.570910898,"(33.23398145, -87.570910898)"
MIZELL MEMORIAL HOSPITAL,702 MAIN STREET,OPP,AL,36467,31.291958238000102,-86.25452692299999,"(31.291958238000102, -86.25452692299999)"
DALE MEDICAL CENTER,126 HOSPITAL AVENUE,OZARK,AL,36360,31.4515766550001,-85.632088035,"(31.4515766550001, -85.632088035)"
HELEN KELLER MEMORIAL HOSPITAL,1301 S. MONTGOMERY AVENUE,SHEFFIELD,AL,35660,34.745950151,-87.70026146100001,"(34.745950151, -87.70026146100001)"
COOSA VALLEY MEDICAL CENTER,315 WEST HICKORY STREET,SYLACAUGA,AL,35150,33.164560226,-86.25548758199992,"(33.164560226, -86.25548758199992)"
CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,33.4402768210001,-86.0907833959999,"(33.4402768210001, -86.0907833959999)"
BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,32.146635109,-85.71700932600001,"(32.146635109, -85.71700932600001)"
ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,32.552266972,-86.1863964459999,"(32.552266972, -86.1863964459999)"
UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVENUE,CLEVELAND,OH,44106,41.506142051,-81.60509543399999,"(41.506142051, -81.60509543399999)"
CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,41.502750961000096,-81.620792669,"(41.502750961000096, -81.620792669)"
UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,41.4521988720001,-81.4946935689999,"(41.4521988720001, -81.4946935689999)"
PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,41.3821198360001,-81.731394677,"(41.3821198360001, -81.731394677)"
WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,40.089291771999996,-84.634741097,"(40.089291771999996, -84.634741097)"
WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,PA,17701,41.247010628000105,-77.015966971,"(41.247010628000105, -77.015966971)"
GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,40.305514024000004,-83.089252856,"(40.305514024000004, -83.089252856)"
CIDRA PAN AMERICAN HOSPITAL,PR-787 KM 1.5,CIDRA,PR,739,18.176038959,-66.16140123299989,"(18.176038959, -66.16140123299989)"
HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU,AVE LAUREL - URB SANTA JUANITA,BAYAMON,PR,956,18.367570404000002,-66.154124489,"(18.367570404000002, -66.154124489)"
ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND DIVISION,65 WEST JIMMIE LEEDS ROAD,POMONA,NJ,8240,39.478982624000004,-74.540072967,"(39.478982624000004, -74.540072967)"
BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVENUE,PARAMUS,NJ,7652,40.956667775,-74.06299171599991,"(40.956667775, -74.06299171599991)"
HOLY NAME HOSPITAL,718 TEANECK ROAD,TEANECK,NJ,7666,40.88299153,-74.0104003289999,"(40.88299153, -74.0104003289999)"
SAINT JOSEPHS WAYNE HOSPITAL,224 HAMBURG TURNPIKE,WAYNE,NJ,7470,40.947123557000104,-74.20271983,"(40.947123557000104, -74.20271983)"
CLARA MAASS MEDICAL CENTER,1 CLARA MAASS DRIVE,BELLEVILLE,NJ,7109,40.7856713480001,-74.17632111399999,"(40.7856713480001, -74.17632111399999)"
EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVENUE,EAST ORANGE,NJ,7018,40.754603563,-74.2136013959999,"(40.754603563, -74.2136013959999)"
INSPIRA MEDICAL CENTER VINELAND,1505 WEST SHERMAN AVENUE,VINELAND,NJ,8360,39.445475716,-75.05896898399999,"(39.445475716, -75.05896898399999)"
HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PARKWAY,SECAUCUS,NJ,7094,40.791830307000104,-74.073236514,"(40.791830307000104, -74.073236514)"
