FID,NAME,CITY,STATE,COUNTY,LATITUDE,LONGITUDE,TYPE
1585,KERRVILLE STATE HOSPITAL,KERRVILLE,TX,KERR,30.04685502,-99.15625399,PSYCHIATRIC
1586,DEVEREUX TEXAS TREATMENT NETWORK,LEAGUE CITY,TX,GALVESTON,29.506835600000002,-95.10672113,PSYCHIATRIC
1587,RIVER CREST HOSPITAL,SAN ANGELO,TX,TOM GREEN,31.44727436,-100.510233,PSYCHIATRIC
1588,LAUREL RIDGE TREATMENT CENTER,SAN ANTONIO,TX,BEXAR,29.60323065,-98.43788298,PSYCHIATRIC
1589,TERRELL STATE HOSPITAL,TERRELL,TX,KAUFMAN,32.74075986,-96.26274185,PSYCHIATRIC
1590,ASCENSION DEPAUL CENTER,WACO,TX,MCLENNAN,31.5110022,-97.19839717,PSYCHIATRIC
1591,LONE STAR BEHAVIORAL HEALTH CYPRESS,CYPRESS,TX,HARRIS,30.02427992,-95.66277086,PSYCHIATRIC
1592,MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY,CONROE,TX,MONTGOMERY,30.33578279,-95.44511056,PSYCHIATRIC
1593,MESA SPRINGS,FORT WORTH,TX,TARRANT,32.639813399999994,-97.41289763,PSYCHIATRIC
1594,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN,LUFKIN,TX,ANGELINA,31.30707384,-94.74573876,PSYCHIATRIC
1595,ROCK PRAIRIE BEHAVIORAL HEALTH,COLLEGE STATION,TX,BRAZOS,30.58055046,-96.29257915,PSYCHIATRIC
1596,HOPEBRIDGE HOSPITAL,HOUSTON,TX,HARRIS,29.65173635,-95.4777382,PSYCHIATRIC
1597,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,FRISCO,TX,COLLIN,33.15113861,-96.83785811,PSYCHIATRIC
1598,WELLBRIDGE HOSPITAL OF PLANO,PLANO,TX,COLLIN,33.00580642,-96.776953,PSYCHIATRIC
1599,SUNDANCE HOSPITAL DALLAS,GARLAND,TX,DALLAS,32.91329646,-96.67016005,PSYCHIATRIC
1600,TMC BEHAVIORAL HEALTH CENTER,SHERMAN,TX,GRAYSON,33.66354355,-96.61335928,PSYCHIATRIC
1601,JPS HEALTH NETWORK - TRINITY SPRINGS NORTH,FORT WORTH,TX,TARRANT,32.73393445,-97.32864083,PSYCHIATRIC
1602,WELLBRIDGE HOSPITAL OF FORT WORTH,FORT WORTH,TX,TARRANT,32.68022009,-97.41917002,PSYCHIATRIC
1603,CROSS CREEK HOSPITAL,AUSTIN,TX,TRAVIS,30.338202000000003,-97.67722948,PSYCHIATRIC
1604,GUNDERSEN LUTH MED CTR,LA CROSSE,WI,LA CROSSE,43.79458602,-91.24696716,GENERAL ACUTE CARE
1605,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,HI,MAUI,21.09410802,-157.01725269999997,GENERAL ACUTE CARE
1606,KAPIOLANI MEDICAL CENTER,HONOLULU,HI,HONOLULU,21.300356100000002,-157.8337365,CHILDREN
1607,PALI MOMI MEDICAL CENTER,AIEA,HI,HONOLULU,21.38347864,-157.9386956,GENERAL ACUTE CARE
1608,ST. DAVID'S REHABILITATION CENTER,AUSTIN,TX,TRAVIS,30.28968932,-97.72498576,REHABILITATION
1609,HEALTHSOUTH REHABILITATION HOSPITAL OF AUSTIN,AUSTIN,TX,TRAVIS,30.273128399999997,-97.73411294,REHABILITATION
1610,SELECT REHABILITATION HOSPITAL OF DENTON,DENTON,TX,DENTON,33.21994092,-97.16784483,REHABILITATION
1611,HIGHLANDS REGIONAL REHABILITATION HOSPITAL,EL PASO,TX,EL PASO,31.73216973,-106.30302730000001,REHABILITATION
1612,TIRR MEMORIAL HERMANN,HOUSTON,TX,HARRIS,29.709336800000003,-95.39403896,REHABILITATION
1613,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIDLAND/ODESSA,MIDLAND,TX,MIDLAND,31.99956331,-102.15594820000001,REHABILITATION
1614,ENCOMPASS HEALTH HOSPITAL OF ROUND ROCK,ROUND ROCK,TX,WILLIAMSON,30.4835233,-97.69343509,REHABILITATION
1615,WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,BEXAR,29.51390899,-98.58695815,REHABILITATION
1616,CHRISTUS ST. MICHAEL REHABILITATION HOSPITAL,TEXARKANA,TX,BOWIE,33.46503055,-94.07072522,REHABILITATION
1617,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,TYLER,TX,SMITH,32.33688776,-95.291956,REHABILITATION
1618,BAYLOR INSTITUTE FOR REHABILITATION AT FORT WORTH,FORT WORTH,TX,TARRANT,32.65421034,-97.41803838,REHABILITATION
1619,BAYLOR INSTITUTE FOR REHABILITATION AT FRISCO,FRISCO,TX,COLLIN,33.10295419,-96.84038653,REHABILITATION
1620,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CYPRESS,HOUSTON,TX,HARRIS,29.92033796,-95.61340961,REHABILITATION
1621,ENCOMPASS HEALTH REHABILITATION HOSPITAL THE VINTAGE,HOUSTON,TX,HARRIS,29.99017655,-95.57110864,REHABILITATION
1622,CULLMAN REGIONAL MEDICAL CENTER,CULLMAN,AL,CULLMAN,34.20132720000001,-86.80572957,GENERAL ACUTE CARE
1623,WARM SPRINGS REHABILITATION HOSPITAL OF THOUSAND OAKS,SAN ANTONIO,TX,BEXAR,29.57636556,-98.44485484,REHABILITATION
1624,CENTRAL TEXAS REHABILIATION HOSPITAL,AUSTIN,TX,TRAVIS,30.31227048,-97.73479337,REHABILITATION
1625,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,ARLINGTON,TX,TARRANT,32.74881532,-97.11560698,SPECIAL
1626,CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER,BEAUMONT,TX,JEFFERSON,30.08338278,-94.1398084,SPECIAL
1627,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,HARRIS,29.70021194,-95.4090686,SPECIAL
1628,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL PLANO,PLANO,TX,COLLIN,33.01459949,-96.7893949,SPECIAL
1629,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,DALLAS,TX,DALLAS,32.87687764,-96.76226157,SPECIAL
1630,THE CORPUS CHRISTI MEDICAL CENTER - THE HEART HOSPITAL,CORPUS CHRISTI,TX,NUECES,27.69273454,-97.34576165,SPECIAL
1631,WISE HEALTH SURGECAL HOSPITAL,FORT WORTH,TX,TARRANT,32.89687799,-97.31290555,SPECIAL
1632,ST DAVIDS SURGICAL HOSPITAL A CAMPUS OF NORTH AUSTIN MEDICAL CTR,AUSTIN,TX,WILLIAMSON,30.47714096,-97.69045862,SPECIAL
1633,CURAHEALTH HOSPITAL OF TUCSON,TUCSON,AZ,PIMA,32.22564684,-110.85851629999999,LONG TERM CARE
1634,PALO VERDE BEHAVIORAL HEALTH,TUCSON,AZ,PIMA,32.25593768,-110.87611880000001,PSYCHIATRIC
1635,"NOLAND HOSPITAL SHELBY, LLC",ALABASTER,AL,SHELBY,33.25338552,-86.81298709,LONG TERM CARE
1636,ELIZA COFFEE MEMORIAL HOSPITAL,FLORENCE,AL,LAUDERDALE,34.79385803,-87.68285017,GENERAL ACUTE CARE
1637,GUNDERSEN ST JOSEPHS HLTH SVCS,HILLSBORO,WI,VERNON,43.64872608,-90.34520407,GENERAL ACUTE CARE
1638,MARSHALL MEDICAL CENTER NORTH,GUNTERSVILLE,AL,MARSHALL,34.36491335,-86.42135153,GENERAL ACUTE CARE
1639,CAVHCS WEST CAMPUS,MONTGOMERY,AL,MONTGOMERY,32.37699114,-86.24368522,MILITARY
1640,DECATUR MORGAN HOSPITAL - PARKWAY CAMPUS,DECATUR,AL,MORGAN,34.57689679,-87.01580866,GENERAL ACUTE CARE
1641,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF GADSDEN,GADSDEN,AL,ETOWAH,34.00674122,-85.96848844,REHABILITATION
1642,FLOWERS HOSPITAL,DOTHAN,AL,HOUSTON,31.23742999,-85.45704246,GENERAL ACUTE CARE
1643,DEKALB REGIONAL MEDICAL CENTER,FORT PAYNE,AL,DEKALB,34.44127984,-85.75621837,GENERAL ACUTE CARE
1644,RUSSELL HOSPITAL,ALEXANDER CITY,AL,TALLAPOOSA,32.93021327,-85.96956615,GENERAL ACUTE CARE
1645,GRANDVIEW MEDICAL CENTER,BIRMINGHAM,AL,JEFFERSON,33.43293355,-86.71744146,GENERAL ACUTE CARE
1646,WAHIAWA GENERAL HOSPITAL,WAHIAWA,HI,HONOLULU,21.49890111,-158.0259137,GENERAL ACUTE CARE
1647,KAHI MOHALA,EWA BEACH,HI,HONOLULU,21.37393687,-158.03402649999998,PSYCHIATRIC
1648,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",BESSEMER,AL,JEFFERSON,33.37184831,-86.99074849,GENERAL ACUTE CARE
1649,HILO MEDICAL CENTER,HILO,HI,HAWAII,19.7181397,-155.1128419,GENERAL ACUTE CARE
1650,CHEROKEE MENTAL HEALTH INSTITUTE,CHEROKEE,IA,CHEROKEE,42.75716285,-95.57261431,PSYCHIATRIC
1651,SANFORD SHELDON MEDICAL CENTER,SHELDON,IA,O'BRIEN,43.18711862,-95.84643707,CRITICAL ACCESS
1652,MERCY MEDICAL CENTER-CLINTON,CLINTON,IA,CLINTON,41.86150182,-90.18901553,GENERAL ACUTE CARE
1653,CENTRAL COMMUNITY HOSPITAL,ELKADER,IA,CLAYTON,42.85667009,-91.40757287,CRITICAL ACCESS
1654,MARENGO MEMORIAL HOSPITAL,MARENGO,IA,IOWA,41.80212617,-92.07351711,CRITICAL ACCESS
1655,NORTH IOWA MEDICAL CENTER WEST CAMPUS,MASON CITY,IA,CERRO GORDO,43.15556032,-93.26437654,GENERAL ACUTE CARE
1656,MENTAL HEALTH INSTITUTE,MOUNT PLEASANT,IA,HENRY,40.95554287,-91.53594938,PSYCHIATRIC
1657,BEAR LAKE MEMORIAL HOSPITAL,MONTPELIER,ID,BEAR LAKE,42.31616307,-111.30027390000001,GENERAL ACUTE CARE
1658,NORTHWEST SPECIALTY HOSPITAL,POST FALLS,ID,KOOTENAI,47.71545568,-116.9243885,GENERAL ACUTE CARE
1659,GUNDERSEN TRI COUNTY MEM HSPTL,WHITEHALL,WI,TREMPEALEAU,44.36432625,-91.3187495,GENERAL ACUTE CARE
1660,TREASURE VALLEY HOSPITAL,BOISE,ID,ADA,43.61261927,-116.290926,GENERAL ACUTE CARE
1661,CHI HEALTH LAKESIDE,OMAHA,NE,DOUGLAS,41.23775265,-96.18039499999999,GENERAL ACUTE CARE
1662,ANNA HOSPITAL CORPORATION - DBA UNION COUNTY HOSPITAL,ANNA,IL,UNION,37.46502663,-89.2455412,CRITICAL ACCESS
1663,GOTTLEB CO HEALTH SERVICES CORPORATION DBA MACNEAL HOSPITAL,BERWYN,IL,COOK,41.83198332,-87.7921567,GENERAL ACUTE CARE
1664,COMMUNITY FIRST HEALTHCARE OF ILLINOIS DBA MEDICAL CENTER,CHICAGO,IL,COOK,41.94544551,-87.76783591,GENERAL ACUTE CARE
1665,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,CA,SAN DIEGO,32.74962807,-117.15976940000002,GENERAL ACUTE CARE
1666,ALHAMBRA HOSPITAL,ALHAMBRA,CA,LOS ANGELES,34.09021587,-118.1440348,GENERAL ACUTE CARE
1667,SAN RAMON REGIONAL MEDICAL CENTER,SAN RAMON,CA,CONTRA COSTA,37.77587949,-121.9581807,GENERAL ACUTE CARE
1668,LOMPOC VALLEY MEDICAL CENTER COMPREHENSIVE CARE CENTER D/P S,LOMPOC,CA,SANTA BARBARA,34.64133085,-120.4447771,GENERAL ACUTE CARE
1669,BETHESDA REHABILITATION HOSPITAL,BATON ROUGE,LA,EAST BATON ROUGE,30.39922677,-91.09938037,REHABILITATION
1670,SAGE REHABILITATION INSTITUTE,BATON ROUGE,LA,EAST BATON ROUGE,30.40042361,-91.10381709,REHABILITATION
1671,STERLINGTON REHABILITATION HOSPITAL,BASTROP,LA,MOREHOUSE,32.77637613,-91.91945782,REHABILITATION
1672,NAVAL HOSPITAL LEMOORE,LEMOORE,CA,KINGS,36.2642058,-119.8931341,MILITARY
1673,LOS ANGELES AMBULATORY CARE CENTER,LOS ANGELES,CA,LOS ANGELES,34.05201504,-118.2384205,MILITARY
1674,EXODUS RECOVERY PHF,CULVER CITY,CA,LOS ANGELES,34.02341366,-118.3979472,PSYCHIATRIC
1675,UNIVERSITY MEDICAL CENTER NEW ORLEANS,NEW ORLEANS,LA,ORLEANS,29.96018576,-90.08194894,GENERAL ACUTE CARE
1676,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,REDLANDS,CA,SAN BERNARDINO,34.04943883,-117.2140831,PSYCHIATRIC
1677,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,CORONADO,CA,SAN DIEGO,32.6941428,-117.1685922,GENERAL ACUTE CARE
1678,VA MEDICAL CENTER - PALO ALTO DIVISION,PALO ALTO,CA,SANTA CLARA,37.40535302,-122.13978459999998,MILITARY
1679,JEWISH HOME,SAN FRANCISCO,CA,SAN FRANCISCO,37.72777424,-122.43089099999999,PSYCHIATRIC
1680,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,CA,SAN FRANCISCO,37.78228361,-122.4432534,GENERAL ACUTE CARE
1681,ADVENTIST MEDICAL CENTER HANFORD,HANFORD,CA,KINGS,36.32363397,-119.6672235,GENERAL ACUTE CARE
1682,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,35.27793151,-120.65064140000001,GENERAL ACUTE CARE
1683,VA MEDICAL CENTER - MENLO PARK DIVISION,MENLO PARK,CA,SAN MATEO,37.465292100000006,-122.16100520000002,MILITARY
1684,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,VENTURA,CA,VENTURA,34.27464599,-119.25830259999998,GENERAL ACUTE CARE
1685,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,VENTURA,34.44291519,-119.26438429999999,GENERAL ACUTE CARE
1686,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,SANTA ROSA,CA,SONOMA,38.44173065,-122.70246029999998,GENERAL ACUTE CARE
1687,SUTTER MEDICAL CENTER OF SANTA ROSA,SANTA ROSA,CA,SONOMA,38.46962166,-122.7074371,GENERAL ACUTE CARE
1688,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SOLVANG,CA,SANTA BARBARA,34.60208279,-120.12630390000001,GENERAL ACUTE CARE
1689,ADVENTIST HEALTH ST. HELENA HOSPITAL,ST. HELENA,CA,NAPA,38.54254929,-122.47485719999999,GENERAL ACUTE CARE
1690,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,BERKELEY,CA,ALAMEDA,37.85587637,-122.25726570000002,GENERAL ACUTE CARE
1691,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,OAKLAND,CA,ALAMEDA,37.82873934,-122.2593071,REHABILITATION
1692,VALLEYCARE MEDICAL CENTER,PLEASANTON,CA,ALAMEDA,37.69359647,-121.8803076,GENERAL ACUTE CARE
1693,DAMERON HOSPITAL,STOCKTON,CA,SAN JOAQUIN,37.96167326,-121.300983,GENERAL ACUTE CARE
1694,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,LASSEN,40.43688328,-120.62772849999999,GENERAL ACUTE CARE
1695,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,DUARTE,CA,LOS ANGELES,34.12980151,-117.97113799999998,GENERAL ACUTE CARE
1696,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,GLENDALE,CA,LOS ANGELES,34.15036297,-118.23006380000001,GENERAL ACUTE CARE
1697,KAISER PERMANENTE BALDWIN PARK MEDICAL CENTER,BALDWIN PARK,CA,LOS ANGELES,34.06534422,-117.98569520000001,GENERAL ACUTE CARE
1698,KAISER FND HOSP - MENTAL HEALTH CENTER,LOS ANGELES,CA,LOS ANGELES,34.06689734,-118.24340190000001,GENERAL ACUTE CARE
1699,MOTION PICTURE AND TELEVISION HOSPITAL,WOODLAND HILLS,CA,LOS ANGELES,34.15797825,-118.63663590000002,GENERAL ACUTE CARE
1700,NORWALK COMMUNITY HOSPITAL,NORWALK,CA,LOS ANGELES,33.91067119,-118.0641243,GENERAL ACUTE CARE
1701,MADERA COMMUNITY HOSPITAL,MADERA,CA,MADERA,36.94381212,-120.0446582,GENERAL ACUTE CARE
1702,EL CAMINO HOSPITAL,MOUNTAIN VIEW,CA,SANTA CLARA,37.36945882,-122.0799957,GENERAL ACUTE CARE
1703,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,CA,SANTA CLARA,37.3363326,-122.0020314,PSYCHIATRIC
1704,ST. LOUISE REGIONAL HOSPITAL,GILROY,CA,SANTA CLARA,37.03655836,-121.571371,GENERAL ACUTE CARE
1705,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,SANTA CRUZ,CA,SANTA CRUZ,36.97970361,-122.0033095,GENERAL ACUTE CARE
1706,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,CA,SANTA CRUZ,36.98769976,-121.9774166,GENERAL ACUTE CARE
1707,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,CA,SANTA CRUZ,36.92713067,-121.7929111,GENERAL ACUTE CARE
1708,BURLINGAME HEALTH CARE CENTER D/P SNF,BURLINGAME,CA,SAN MATEO,37.5955287,-122.38284579999998,GENERAL ACUTE CARE
1709,MILLS-PENINSULA MEDICAL CENTER,BURLINGAME,CA,SAN MATEO,37.59251275,-122.3823236,GENERAL ACUTE CARE
1710,SEQUOIA HOSPITAL,REDWOOD CITY,CA,SAN MATEO,37.47936502,-122.25488429999999,GENERAL ACUTE CARE
1711,SETON MEDICAL CENTER,DALY CITY,CA,SAN MATEO,37.67988504,-122.4742376,GENERAL ACUTE CARE
1712,SETON MEDICAL CENTER - COASTSIDE,MOSS BEACH,CA,SAN MATEO,37.52639145,-122.50727659999998,GENERAL ACUTE CARE
1713,NOVATO COMMUNITY HOSPITAL,NOVATO,CA,MARIN,38.09925492,-122.56002450000001,GENERAL ACUTE CARE
1714,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,CA,FRESNO,36.74389038,-119.7852398,GENERAL ACUTE CARE
1715,ST. AGNES MEDICAL CENTER,FRESNO,CA,FRESNO,36.83508748,-119.7657629,GENERAL ACUTE CARE
1716,KAISER FND HOSP - RICHMOND CAMPUS,RICHMOND,CA,CONTRA COSTA,37.93718466,-122.36137839999999,GENERAL ACUTE CARE
1717,KAISER FND HOSP - WALNUT CREEK,WALNUT CREEK,CA,CONTRA COSTA,37.89134636,-122.05883929999999,GENERAL ACUTE CARE
1718,KAISER FOUND HSP-ANTIOCH,ANTIOCH,CA,CONTRA COSTA,37.95099113,-121.7751382,GENERAL ACUTE CARE
1719,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,BAKERSFIELD,CA,KERN,35.39134233,-119.0068733,GENERAL ACUTE CARE
1720,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,CA,KERN,35.64067202,-117.671251,GENERAL ACUTE CARE
1721,MERCY GENERAL HOSPITAL,SACRAMENTO,CA,SACRAMENTO,38.57006128,-121.45246840000001,GENERAL ACUTE CARE
1722,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,SACRAMENTO,CA,SACRAMENTO,38.55296329,-121.45533,GENERAL ACUTE CARE
1723,ST. JOSEPH HOSPITAL - EUREKA,EUREKA,CA,HUMBOLDT,40.78412185,-124.1422369,GENERAL ACUTE CARE
1724,HOAG HOSPITAL IRVINE,IRVINE,CA,ORANGE,33.66070177,-117.7724095,GENERAL ACUTE CARE
1725,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,CA,ORANGE,33.62447112,-117.929302,GENERAL ACUTE CARE
1726,KAISER FND HOSP - ORANGE CO IRVINE,IRVINE,CA,ORANGE,33.65823563,-117.7749278,GENERAL ACUTE CARE
1727,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,CA,ORANGE,33.781469799999996,-117.8642227,GENERAL ACUTE CARE
1728,NORTHSIDE HOSPITAL GWINNETT,LAWRENCEVILLE,GA,GWINNETT,33.96367678,-84.01756345,GENERAL ACUTE CARE
1729,EMORY JOHNS CREEK HOSPITAL,JOHNS CREEK,GA,FULTON,34.06667514,-84.17662808,GENERAL ACUTE CARE
1730,SOUTHERN CRESCENT HOSPITAL FOR SPECIALTY CARE,RIVERDALE,GA,CLAYTON,33.5793287,-84.3891338,LONG TERM CARE
1731,JASPER MEMORIAL HOSPITAL,MONTICELLO,GA,JASPER,33.31419258,-83.68648212,GENERAL ACUTE CARE
1732,EMORY LONG TERM CARE,DECATUR,GA,DEKALB,33.77747,-84.29291696,LONG TERM CARE
1733,OCHSNER MEDICAL CENTER-WEST BANK,GRETNA,LA,JEFFERSON,29.88431261,-90.02760604,GENERAL ACUTE CARE
1734,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,LA,WEST CARROLL,32.86829874,-91.38238199,GENERAL ACUTE CARE
1735,WK BOSSIER HEALTH CENTER,BOSSIER CITY,LA,BOSSIER,32.55833027,-93.71820586,GENERAL ACUTE CARE
1736,ACADIA-ST. LANDRY HOSPITAL,CHURCH POINT,LA,ACADIA,30.39559563,-92.21114982,GENERAL ACUTE CARE
1737,OCHSNER MEDICAL CENTER-NORTH SHORE,SLIDELL,LA,ST. TAMMANY,30.28718569,-89.74265678,GENERAL ACUTE CARE
1738,JENNINGS AMERICAN LEGION HOSPITAL,JENNINGS,LA,JEFFERSON DAVIS,30.23944135,-92.66293514,GENERAL ACUTE CARE
1739,ST. MARTIN HOSPITAL,BREAUX BRIDGE,LA,ST. MARTIN,30.28279209,-91.88985828,GENERAL ACUTE CARE
1740,WILLIS-KNIGHTON MEDICAL CENTER,SHREVEPORT,LA,CADDO,32.48441774,-93.7799172,GENERAL ACUTE CARE
1741,SACRED HEART HSPTL,EAU CLAIRE,WI,EAU CLAIRE,44.79446577,-91.51066676,GENERAL ACUTE CARE
1742,UPLAND HILLS HLTH,DODGEVILLE,WI,IOWA,42.95132396,-90.12946277,GENERAL ACUTE CARE
1743,RICHLAND HSPTL,RICHLAND CENTER,WI,RICHLAND,43.33870228,-90.38227434,GENERAL ACUTE CARE
1744,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND INC,WEST BEND,WI,WASHINGTON,43.35575884,-88.19509696,GENERAL ACUTE CARE
1745,THEDACARE MEDICAL CENTER WILD ROSE COM MEM HOSPITAL INC,WILD ROSE,WI,WAUSHARA,44.18356053,-89.2460595,GENERAL ACUTE CARE
1746,MONTCLAIR HOSPITAL MEDICAL CENTER,MONTCLAIR,CA,SAN BERNARDINO,34.07875777,-117.69597659999998,GENERAL ACUTE CARE
1747,USC VERDUGO HILLS HOSPITAL,GLENDALE,CA,LOS ANGELES,34.20488886,-118.21598,GENERAL ACUTE CARE
1748,CHILDRENS HEALTHCARE OF ATLANTA AT SCOTTISH RITE,ATLANTA,GA,FULTON,33.90608164,-84.35395184,CHILDREN
1749,EMORY DECATUR HOSPITAL,DECATUR,GA,DEKALB,33.79108914,-84.2829101,GENERAL ACUTE CARE
1750,ROGERS MEMORIAL HOSPITAL BROWN DEER,BROWN DEER,WI,MILWAUKEE,43.18730941,-87.9676262,PSYCHIATRIC
1751,RIDGECREST REGIONAL HOSPITAL TRANSITIONAL CARE & REHABILITATION,RIDGECREST,CA,KERN,35.64090045,-117.6726311,REHABILITATION
1752,MEDSTAR WASHINGTON HOSPITAL CENTER,WASHINGTON,DC,DISTRICT OF COLUMBIA,38.92965194,-77.0156483,GENERAL ACUTE CARE
1753,GEORGE WASHINGTON UNIVERSITY HOSPITAL,WASHINGTON,DC,DISTRICT OF COLUMBIA,38.90131901,-77.05063668,GENERAL ACUTE CARE
1754,HAYWARD AREA MEMORIAL HOSPITAL,HAYWARD,WI,SAWYER,46.0347968,-91.48574688,GENERAL ACUTE CARE
1755,BETHESDA HOSPITAL WEST,BOYNTON BEACH,FL,PALM BEACH,26.52972805,-80.19976772,GENERAL ACUTE CARE
1756,BAYFRONT HEALTH BROOKSVILLE,BROOKSVILLE,FL,HERNANDO,28.53883382,-82.4434916,GENERAL ACUTE CARE
1757,96TH MEDICAL GROUP-EGLIN HOSPITAL,EGLIN AFB,FL,OKALOOSA,30.46083986,-86.55523265,MILITARY
1758,CHILDRENS HOSPITAL COLORADO SOUTH CAMPUS,HIGHLANDS RANCH,CO,DOUGLAS,39.5573325,-105.01001289999999,CHILDREN
1759,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,HIALEAH,FL,MIAMI-DADE,25.86854243,-80.31226968,GENERAL ACUTE CARE
1760,UF HEALTH JACKSONVILLE,JACKSONVILLE,FL,DUVAL,30.34850524,-81.66427482,GENERAL ACUTE CARE
1761,LEESBURG REHABILITATION HOSPITAL,LEESBURG,FL,LAKE,28.81810186,-81.87440022,GENERAL ACUTE CARE
1762,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BOSTON,MA,SUFFOLK,42.34997282,-71.14263104,CHILDREN
1763,AVERA HOLY FAMILY HOSPITAL,ESTHERVILLE,IA,EMMET,43.40998667,-94.83365792,CRITICAL ACCESS
1764,MERCY MEDICAL CENTER-DYERSVILLE,DYERSVILLE,IA,DUBUQUE,42.47562714,-91.13053568,CRITICAL ACCESS
1765,FLOYD COUNTY MEMORIAL HOSPITAL,CHARLES CITY,IA,FLOYD,43.05145465,-92.68364371,CRITICAL ACCESS
1766,ASPIRE HEALTH PARTNERS INC,ORLANDO,FL,ORANGE,28.56763289,-81.43424488,PSYCHIATRIC
1767,BAYFRONT HEALTH PUNTA GORDA,PUNTA GORDA,FL,CHARLOTTE,26.94094642,-82.04027740000001,GENERAL ACUTE CARE
1768,ST JOSEPH'S HOSPITAL SOUTH,RIVERVIEW,FL,HILLSBOROUGH,27.78778121,-82.34510464,GENERAL ACUTE CARE
1769,ADVENTHEALTH WESLEY CHAPEL,WESLEY CHAPEL,FL,PASCO,28.19562413,-82.35114261,GENERAL ACUTE CARE
1770,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS,MIAMI,FL,MIAMI-DADE,25.78829775,-80.21565251,SPECIAL
1771,NORTH TAMPA BEHAVIORAL HEALTH,WESLEY CHAPEL,FL,PASCO,28.20036654,-82.32381142,PSYCHIATRIC
1772,WINTER HAVEN WOMEN'S HOSPITAL,WINTER HAVEN,FL,POLK,28.00897569,-81.72617786,GENERAL ACUTE CARE
1773,FORT MADISON COMMUNITY HOSPITAL,FORT MADISON,IA,LEE,40.62580677,-91.38431337,GENERAL ACUTE CARE
1774,STORY COUNTY HOSPITAL NORTH,NEVADA,IA,STORY,42.01709827,-93.45276476,GENERAL ACUTE CARE
1775,STORY CITY MEMORIAL HOSPITAL,STORY CITY,IA,STORY,42.19007926,-93.59411806,GENERAL ACUTE CARE
1776,TRINITY REGIONAL HOSPITAL,FORT DODGE,IA,WEBSTER,42.49221018,-94.19217957,GENERAL ACUTE CARE
1777,HANSEN FAMILY HOSPITAL,IOWA FALLS,IA,HARDIN,42.50069575,-93.26068656,CRITICAL ACCESS
1778,JONES REGIONAL MEDICAL CENTER,ANAMOSA,IA,JONES,42.10151275,-91.26261485,CRITICAL ACCESS
1779,PELLA REGIONAL HEALTH CENTER,PELLA,IA,MARION,41.41300324,-92.91092256,CRITICAL ACCESS
